Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin
5.523947E-05;7.250;66.261;91.078
0.00110479;6.319;8.370;69.764
0.002375297;14.058;5.350;52.992
0.008064974;6.319;22.112;66.471
0.0006628737;8.216;5.347;24.251
0.00110479;4.739;59.032;94.440
0.00104955;8.216;5.360;64.282
0.002430536;7.250;5.350;91.864
0.0007733527;6.114;58.626;81.480
0.0003314368;6.879;8.941;97.048
0.0004419158;66.994;5.350;52.722
0.0008285922;4.739;6.210;46.307
0.001657184;4.739;9.047;62.172
0.0004971553;5.543;63.833;58.520
0.002264818;24.071;8.011;61.422
0.00198862;25.323;13.443;97.426
0.0006628737;6.879;8.941;97.048
0.004032479;3.910;3.542;83.906
0.0006628737;4.701;1.163;73.240
0.002872451;6.450;6.210;94.440
0.001601944;8.753;37.202;98.315
0.001933381;6.114;3.086;80.066
0.002430536;27.963;8.744;60.731
0.003535324;10.225;3.183;71.097
0.003480085;6.879;3.879;47.136
0.001380987;6.729;8.011;86.958
0.001767663;47.898;6.210;94.440
0.001657184;8.753;3.839;95.334
0.001436226;10.225;2.459;61.607
0.00303817;28.218;10.845;74.981
0.001325747;6.159;5.485;64.317
0.004363916;6.114;6.210;83.968
0.0004971553;41.595;5.485;52.572
0.001160029;7.702;5.485;83.057
0.0002761974;4.438;9.776;39.137
0.002430536;30.076;8.744;60.731
0.006794462;8.753;8.011;65.678
0.001270508;3.394;3.879;58.520
0.001491466;9.464;1.755;52.519
0.0006076343;8.207;6.210;65.721
0.002320057;7.250;5.350;25.148
5.523947E-05;68.356;9.047;78.126
0.0003314368;5.369;4.213;53.961
0.001878142;8.753;3.086;59.563
0.002485775;6.301;8.900;74.981
0.0002761974;5.383;17.166;94.229
0.002761973;6.114;8.669;53.604
0.005413469;10.225;9.737;95.334
0.00110479;26.430;3.879;58.520
0.002264818;7.250;8.011;87.611
0.001822902;6.159;5.350;79.698
0.001767663;10.225;3.026;83.753
0.0006076343;9.464;6.210;84.289
0.002154339;10.457;3.839;74.105
0.0003314368;22.550;1.163;90.785
0.00298293;10.225;3.542;99.508
0.003314367;10.854;3.839;38.694
0.004805833;1.483;3.680;79.619
0.0003314368;2.549;6.210;92.516
0.002430536;63.390;8.744;75.270
0.004308676;8.753;14.601;42.058
0.00298293;9.459;5.350;61.773
0.0007733527;3.448;6.210;11.021
0.0001104789;10.225;3.183;71.097
0.003259127;6.879;8.941;97.048
0.001601944;10.225;6.210;83.057
0.00110479;6.319;6.210;64.563
0.002209578;10.225;3.879;53.716
0.002209578;6.114;3.839;80.066
0.0001104789;7.990;64.392;74.838
0.001380987;6.450;6.210;81.085
0.004032479;14.058;5.360;53.779
0.004474394;10.225;5.360;74.981
0.001436226;14.058;2.459;92.141
0.003314367;6.114;3.839;68.040
0.002761973;8.753;5.347;39.479
0.0003314368;6.114;3.839;85.459
0.0004419158;3.394;3.839;78.669
0.004032479;7.638;4.894;84.761
0.00104955;10.225;1.672;98.315
0.0004419158;4.181;5.350;83.057
0.0001104789;3.910;5.021;81.648
0.0006076343;6.196;2.459;19.656
0.001215269;6.319;3.839;76.238
0.0009390712;4.739;3.879;79.698
0.001491466;56.558;5.347;95.334
0.00198862;4.739;6.210;46.307
0.001491466;11.577;4.164;34.313
0.0002761974;62.258;3.879;43.566
0.001767663;8.207;6.210;65.721
0.0003866763;6.196;2.459;94.845
0.001160029;8.753;5.350;93.567
0.0004971553;7.250;1.163;25.866
0.002209578;6.319;10.028;65.231
0.001380987;8.216;5.485;79.073
0.004253437;11.900;4.751;97.666
0.0005523948;9.485;41.586;72.836
0.00204386;2.523;3.839;53.178
0.0007733527;4.739;9.047;62.172
0.0005523948;10.225;25.445;43.566
0.0007181132;6.114;3.839;47.960
0.001546705;8.753;4.751;99.089
0.001822902;10.225;8.011;80.066
0.001657184;5.369;6.663;96.083
0.00110479;6.114;3.839;47.960
0.0002209579;8.160;23.507;83.171
0.001380987;12.623;4.829;86.958
0.002320057;8.753;14.601;87.611
0.0006628737;17.776;16.261;31.260
0.001325747;8.207;1.163;78.074
0.002430536;6.319;3.542;85.242
0.001436226;7.250;8.900;58.045
0.002320057;14.183;8.370;81.707
0.002209578;10.225;3.879;83.396
0.00530299;8.207;6.210;92.255
0.0008838317;86.578;1.589;76.428
0.001657184;8.753;3.839;53.178
0.0004419158;4.739;51.149;79.698
0.001215269;8.753;4.254;98.315
0.003314367;10.225;3.879;43.566
0.004198198;7.990;6.210;64.737
5.523947E-05;7.250;4.213;25.431
0.001822902;10.225;6.526;52.183
0.0008285922;5.543;4.110;6.779
0.003259127;7.250;6.526;97.209
0.00110479;75.499;3.839;64.380
0.0007733527;6.319;4.213;83.906
0.0003314368;6.114;3.839;71.087
0.0002209579;7.250;63.273;74.838
0.001767663;6.319;6.210;63.093
0.00204386;1.951;7.852;93.911
0.001546705;6.196;2.459;94.845
0.001491466;23.422;5.350;53.779
0.0005523948;6.319;9.737;66.085
0.003535324;29.075;3.839;41.233
0.0006628737;1.564;6.210;62.561
5.523947E-05;8.207;10.028;73.763
0.0006628737;7.990;1.031;8.571
0.0005523948;4.739;37.790;62.172
0.004861073;10.225;8.744;94.196
0.001491466;7.250;5.347;27.572
0.00110479;97.623;3.839;74.105
0.001657184;6.159;8.179;73.950
0.003314367;8.753;3.839;40.594
0.004308676;6.196;2.459;94.845
0.00110479;7.250;6.210;56.111
0.0004971553;8.207;6.210;65.721
0.004419155;9.485;7.877;73.843
0.0005523948;6.319;1.510;83.057
0.003093409;6.159;4.829;71.020
0.003866761;6.319;5.350;45.379
0.003922001;8.366;9.737;96.427
0.003645803;15.422;6.526;97.209
0.003259127;8.216;9.737;87.172
0.0005523948;4.437;9.047;62.172
0.0004971553;8.216;9.047;81.843
0.00530299;10.225;3.086;72.422
0.001160029;10.225;4.164;50.408
0.0006628737;5.160;1.163;84.761
0.002099099;14.058;3.977;53.779
0.0005523948;7.250;67.610;73.843
0.00104955;1.483;3.680;79.619
0.001933381;6.319;5.360;25.826
0.001436226;16.158;2.459;94.845
0.001270508;4.739;21.461;55.505
0.0002761974;3.943;3.839;79.066
0.002209578;5.369;47.418;99.092
0.00198862;12.486;5.478;79.807
5.523947E-05;61.976;23.582;88.732
0.00204386;6.114;3.086;47.680
0.0001657184;6.114;1.672;92.588
0.0002761974;3.448;11.175;40.441
0.002099099;6.319;9.737;80.497
0.001767663;10.225;3.086;97.900
0.002099099;11.900;3.839;68.157
0.001712423;9.464;3.532;98.951
0.0008838317;10.199;3.086;73.843
0.002320057;42.771;4.164;34.313
0.0008838317;4.739;6.210;46.307
0.0007733527;4.739;6.210;46.307
0.004363916;5.559;5.350;83.057
0.0007181132;4.112;9.737;30.106
0.003259127;10.225;3.879;53.716
0.0006076343;5.369;6.526;28.956
0.00110479;48.875;3.839;47.960
0.00530299;8.753;6.210;84.761
0.00110479;34.908;3.839;62.895
0.002485775;6.879;9.737;53.093
0.001491466;14.058;5.350;90.197
0.002264818;5.543;9.737;52.449
0.00530299;8.753;6.210;49.096
0.004640114;7.250;4.164;97.741
0.003535324;8.753;3.086;97.892
0.002485775;19.902;8.900;95.334
0.0007181132;7.250;1.163;25.866
0.0009390712;3.394;3.879;58.520
0.00204386;4.739;5.350;94.440
0.002264818;8.967;5.350;54.350
0.0002761974;3.394;3.879;58.520
0.0008285922;6.319;2.459;61.910
0.0009390712;10.225;3.183;42.221
0.0003314368;3.910;25.044;83.057
0.003259127;7.250;8.011;87.611
0.001491466;9.464;1.755;40.094
0.001380987;15.712;4.969;80.783
0.002430536;7.250;2.459;78.669
0.0008285922;3.394;11.793;41.054
0.001436226;6.114;3.839;27.702
0.002596254;1.564;39.809;44.999
0.002596254;6.319;3.542;78.405
0.002927691;6.114;3.839;55.505
0.001491466;7.250;1.163;25.866
0.002761973;10.995;8.744;60.731
0.001657184;6.114;8.011;94.393
0.0008838317;81.742;3.086;59.563
0.0008285922;6.879;8.941;97.048
0.0006628737;6.319;1.163;74.801
0.001380987;10.225;6.526;89.256
0.00110479;27.697;3.879;85.387
0.001215269;3.394;5.485;45.002
0.001160029;24.071;8.011;86.958
0.001601944;6.114;3.839;47.960
0.003093409;6.159;6.210;57.024
0.002209578;10.225;3.839;54.210
0.001436226;8.753;5.350;42.954
0.004142958;7.638;4.894;34.951
0.003645803;7.250;8.011;87.611
0.001491466;10.225;5.350;88.732
0.002375297;6.114;3.839;33.691
0.001160029;10.225;21.720;95.334
0.001657184;7.990;1.031;49.993
0.003645803;10.225;6.526;91.012
0.0001657184;3.910;5.485;70.620
0.003701043;10.225;3.839;60.736
0.0008285922;6.319;40.451;83.906
0.0008285922;10.225;6.693;59.323
0.00104955;4.739;5.350;40.631
0.004805833;7.250;6.210;56.111
0.004198198;7.990;9.866;74.838
0.001380987;8.160;14.256;97.630
0.002209578;25.534;3.839;87.172
0.005634428;11.323;6.664;71.097
0.001491466;73.726;5.350;88.732
0.003259127;8.216;9.737;58.226
0.00298293;30.742;5.350;93.567
0.002099099;6.319;16.758;97.048
0.00110479;8.207;20.937;87.055
0.0007181132;7.250;5.350;91.864
0.006021106;8.343;5.485;88.732
0.001546705;83.816;5.485;96.164
0.0003866763;6.879;26.797;27.528
0.0004971553;6.319;51.528;74.981
0.001215269;73.306;4.894;84.761
0.00204386;51.126;7.240;64.317
0.0007181132;6.319;8.744;87.172
0.003259127;10.225;9.169;52.722
0.0009390712;5.369;4.213;84.761
0.001546705;58.991;5.485;41.054
0.001767663;8.753;4.751;49.980
0.001546705;6.319;10.028;87.172
0.001546705;5.383;17.166;94.229
0.004474394;8.753;5.347;97.017
0.0009943107;4.739;9.047;62.172
0.001601944;8.880;5.485;74.981
0.00104955;9.485;7.877;91.660
0.00204386;6.319;15.580;68.129
0.003203888;8.207;6.210;67.315
0.0007181132;4.739;14.538;94.440
0.002209578;10.225;3.879;43.566
0.001270508;6.114;3.839;55.505
0.003590564;8.753;4.254;17.802
0.001215269;6.114;6.210;83.968
0.002430536;96.832;8.744;87.172
0.0008838317;93.680;3.086;38.388
0.001767663;8.753;3.839;88.948
0.001657184;6.319;6.210;93.298
0.001767663;8.880;5.485;74.981
0.0003314368;6.450;34.765;76.428
0.002430536;8.753;4.254;98.315
0.002817212;1.564;39.809;44.999
0.001712423;7.990;3.086;61.109
0.00110479;7.250;3.879;46.178
0.001822902;26.851;4.164;78.669
0.0009390712;6.319;5.858;28.349
0.003866761;10.225;5.485;77.714
0.0007733527;4.739;6.210;46.307
0.003645803;8.753;4.254;98.315
0.001160029;3.448;11.175;40.441
0.001712423;5.383;3.839;75.111
0.0009943107;7.990;3.086;83.057
0.0002761974;8.753;43.353;90.096
0.001270508;3.448;11.175;40.441
0.0003866763;6.879;3.879;76.541
0.00104955;7.250;6.526;91.078
0.00110479;48.470;3.839;31.648
0.001546705;41.595;5.485;52.572
0.0008838317;38.934;3.086;59.563
0.0003866763;5.383;73.107;97.426
0.001270508;41.310;9.047;75.443
0.0003866763;8.216;40.863;64.201
0.0003866763;10.199;3.086;73.843
0.0007733527;4.739;4.164;94.440
0.001380987;7.250;5.485;73.843
0.0001104789;14.958;46.182;95.334
0.0003866763;6.114;62.981;80.714
0.001436226;10.225;2.459;62.022
0.002209578;15.457;3.839;95.760
0.001546705;41.595;5.485;93.844
0.0002761974;6.114;37.876;80.714
0.0004971553;6.319;10.827;34.885
0.0009390712;5.383;5.350;15.603
0.001325747;6.159;9.684;74.981
0.002541015;3.910;3.542;83.906
0.00110479;97.395;3.839;74.105
0.0002209579;7.250;94.593;85.242
0.001767663;11.900;3.839;89.256
0.003093409;36.765;5.485;96.164
0.002099099;6.319;3.839;41.233
0.0009390712;6.319;2.459;61.910
0.0006628737;6.319;1.163;74.801
0.0009390712;8.753;4.254;98.315
0.0003866763;53.583;6.210;77.770
0.001380987;6.196;2.459;98.871
0.001491466;4.739;5.350;8.959
0.002099099;6.114;4.164;62.895
0.001215269;52.370;4.254;98.315
0.001601944;6.114;3.839;80.066
0.0008285922;4.739;46.880;94.229
0.0002209579;4.761;6.663;74.868
0.0009943107;11.298;3.542;74.868
0.006186825;11.900;5.485;65.403
0.001491466;8.753;5.347;29.324
0.004419155;10.225;3.086;75.477
0.0003866763;10.225;20.126;87.569
0.0002761974;10.995;58.352;60.731
0.0004419158;5.369;53.637;49.710
0.0001657184;6.114;8.669;53.604
0.003314367;39.346;11.902;90.197
0.002264818;91.709;8.011;52.035
0.001767663;17.983;6.210;73.843
0.003424846;7.250;5.350;91.864
0.002209578;16.432;3.839;64.380
0.002264818;37.712;8.011;74.838
0.0009943107;64.644;4.894;92.097
0.002485775;7.250;8.900;97.722
0.002596254;6.114;3.086;47.680
0.001546705;41.595;5.485;52.572
0.004032479;2.796;6.210;83.968
0.00110479;6.114;3.086;80.066
0.00110479;38.338;3.839;98.315
0.0002761974;5.369;4.213;84.761
0.0006628737;6.114;3.086;80.066
0.00298293;16.464;8.900;74.981
0.004308676;10.225;5.006;26.310
0.00104955;3.910;5.485;83.057
0.0009943107;30.169;3.542;74.868
0.002264818;6.319;8.011;33.894
0.002706733;8.753;5.350;93.567
0.00110479;3.394;3.839;78.669
0.002209578;16.679;7.877;80.714
0.00298293;59.187;5.350;79.698
0.006076346;8.753;8.772;90.096
0.002485775;4.739;4.164;94.440
0.003480085;9.464;4.164;78.669
0.0009943107;16.679;7.877;80.714
0.003314367;16.401;8.744;94.433
0.0007733527;7.250;39.720;79.698
0.002209578;10.225;3.839;54.576
5.523947E-05;1.537;5.485;41.054
0.002320057;1.564;37.789;72.579
0.00303817;19.799;6.210;85.387
0.001160029;3.394;5.485;41.054
0.001546705;88.071;5.485;87.569
0.0007181132;3.910;5.485;83.057
0.0004971553;3.448;5.350;67.220
0.0001657184;6.319;3.839;31.909
0.00298293;55.681;5.347;79.698
0.001933381;7.250;9.737;74.981
0.002154339;7.250;1.163;28.045
0.0003314368;1.564;1.031;44.191
0.004861073;10.995;8.744;60.731
0.0001657184;6.114;9.737;80.714
0.0002209579;3.448;6.210;65.073
0.0006628737;6.319;3.542;77.249
0.00110479;4.438;10.845;74.981
0.0002209579;10.225;4.894;17.028
0.0006628737;6.319;6.210;92.516
0.002485775;6.450;6.210;94.440
0.004142958;8.753;6.210;84.761
0.0003866763;6.159;9.684;74.981
0.0004419158;6.319;5.350;24.409
0.002264818;8.753;8.011;65.678
0.002154339;10.225;8.744;92.097
0.001767663;8.753;6.210;50.408
Best fitness score = 0.01132412
Fitness sum =  3620.599

Generasi 15
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin
0.002508404;7.990;6.210;73.843
0.002006723;6.114;8.744;41.054
0.000501681;7.250;7.877;78.327
0.0001505043;8.753;16.833;88.732
0.000953194;6.114;7.240;61.491
0.0004013448;7.250;48.499;94.845
0.003812773;6.196;3.680;66.471
0.0007525216;6.319;6.210;67.558
0.001153866;6.114;10.845;60.736
0.001003362;35.701;3.879;74.868
0.003010084;8.160;3.839;41.233
0.004966643;6.159;6.526;97.048
0.0008528578;6.114;7.240;60.067
0.0007525216;7.250;3.086;87.611
0.00311042;6.114;4.254;17.276
0.0006521854;4.739;93.491;49.096
0.001354538;6.159;5.350;60.731
0.001956555;4.617;6.664;93.567
0.0008528578;3.394;27.114;47.960
0.001204034;5.559;9.737;58.520
0.002658908;7.638;11.902;97.666
0.001103698;8.753;8.011;48.513
0.002709076;20.756;5.350;60.731
0.003411429;10.225;3.680;62.895
0.001204034;8.753;2.459;49.980
0.0008026897;6.196;6.210;36.736
0.0008528578;6.114;7.240;70.217
0.001505043;12.217;5.350;67.600
0.003461597;6.114;5.485;97.017
0.0003511767;8.753;2.459;41.054
0.002658908;8.753;3.839;74.483
0.000501681;5.543;21.586;90.197
0.001605379;28.469;6.210;74.981
0.00130437;1.483;1.163;47.136
0.0023579;6.319;14.601;80.714
0.001103698;7.990;6.693;93.567
0.002458236;8.753;3.542;71.020
0.003210757;10.225;6.210;58.226
0.0003511767;4.438;7.877;68.608
0.004063614;6.450;5.350;92.539
0.0005518491;6.114;71.238;94.440
0.0003511767;8.753;30.255;88.732
0.004816138;8.753;6.210;54.206
0.0007023535;3.394;5.705;46.307
0.005016811;9.459;4.894;75.069
0.002408068;8.753;4.751;74.981
0.001454875;4.739;3.542;94.845
0.004013446;9.464;3.839;88.732
0.001806051;4.438;6.795;63.954
0.003010084;9.640;3.839;50.577
0.0006521854;16.401;7.716;94.845
0.001103698;4.557;45.007;74.105
0.002959916;6.319;8.744;45.463
0.0008026897;6.159;8.744;46.755
0.001204034;7.250;5.360;97.722
0.004816138;6.319;3.183;61.773
0.0008026897;4.438;7.877;64.563
0.0007023535;4.739;3.542;94.845
0.0008026897;89.704;3.839;55.505
0.0001505043;10.225;34.164;80.066
0.0008026897;7.250;15.868;67.725
0.001605379;19.889;3.086;28.073
0.003461597;6.319;6.210;95.760
0.002107059;6.319;6.210;67.558
0.0007525216;6.319;4.289;41.233
0.002006723;8.160;3.839;97.366
0.002809412;14.839;5.485;95.334
0.001153866;7.250;3.086;89.060
0.0003511767;4.739;1.946;49.096
0.0005518491;6.319;3.183;61.773
0.001906387;10.225;10.827;34.885
0.0003010086;6.319;23.582;92.255
0.0004013448;4.739;4.546;97.048
0.0008026897;6.319;3.839;80.783
0.00285958;5.543;3.532;37.280
0.0009030259;10.225;1.163;52.992
0.001204034;5.229;16.586;82.923
0.003010084;7.990;3.839;63.093
0.001354538;16.432;5.350;74.801
0.0002006724;10.225;8.772;61.947
0.002006723;8.753;3.879;74.868
0.001505043;63.390;5.858;86.958
0.0008026897;18.176;3.086;46.307
0.005016811;11.900;3.879;84.761
0.00311042;14.058;6.120;75.477
0.001705715;7.250;1.755;67.725
0.00130437;14.958;2.459;65.678
0.0008026897;8.753;3.839;74.838
0.001354538;19.318;5.350;57.309
0.001204034;26.851;8.011;94.440
0.0006521854;13.621;2.459;79.320
0.002006723;10.225;3.839;86.810
0.001655547;7.250;4.254;73.843
0.003411429;7.250;5.360;97.722
0.0004515129;6.879;3.777;26.310
0.001153866;69.950;9.737;75.443
0.002056891;4.739;2.459;84.552
0.001856219;9.485;4.154;87.611
0.0001003362;16.464;9.737;71.097
0.001354538;96.322;5.350;74.801
0.002558572;6.114;10.845;60.736
0.002006723;36.400;3.839;83.057
0.003862941;6.319;3.839;47.680
0.001555211;8.753;2.459;79.320
0.002157228;6.319;11.175;78.669
0.001555211;6.114;5.485;97.017
0.001103698;10.225;2.033;87.611
0.002658908;8.753;5.347;90.197
0.002558572;8.753;5.350;52.300
0.0006020173;6.319;3.879;8.959
0.000501681;3.910;6.664;93.567
0.004916475;10.225;6.526;57.730
0.002508404;10.995;4.894;79.698
0.0003511767;90.325;3.086;90.176
0.004414792;17.080;8.744;95.334
0.0002508405;1.564;3.774;83.115
0.00105353;6.114;6.210;65.721
0.003561933;6.114;8.744;42.251
0.0001003362;7.638;10.822;78.669
0.0003511767;92.887;11.175;78.669
0.0004013448;7.250;59.756;94.845
0.003260925;8.753;2.459;79.320
0.000501681;9.485;8.781;80.066
0.00416395;1.564;3.839;91.864
0.0008026897;8.207;21.720;69.764
0.001605379;11.323;3.086;46.307
0.007073711;8.753;15.580;94.797
0.0009030259;6.114;8.744;41.054
0.001605379;8.160;6.210;46.536
0.0005518491;44.798;2.115;29.324
0.001354538;10.225;5.347;74.981
0.0008026897;19.799;3.086;30.159
0.002759244;27.963;10.845;97.892
0.002307732;9.464;5.485;53.786
0.0005518491;7.250;6.663;64.737
0.001856219;88.216;7.253;64.380
0.0004515129;50.736;1.755;74.105
5.01681E-05;19.318;5.350;96.629
0.001505043;8.753;5.814;97.017
0.0005518491;5.779;4.751;68.188
0.001856219;10.225;5.350;87.611
0.004414792;10.225;8.744;95.334
0.002658908;19.902;5.347;74.105
0.001003362;48.875;3.839;80.390
0.0006020173;4.739;67.610;85.568
0.004615465;31.549;9.047;91.864
0.001003362;8.207;4.254;62.172
0.002006723;10.225;3.839;68.157
0.001655547;36.765;6.526;96.828
0.002107059;3.394;3.086;46.307
0.0003010086;6.196;30.417;43.566
0.0002508405;8.880;8.744;78.584
0.001705715;25.534;3.977;96.164
0.001354538;62.236;5.347;90.197
0.002006723;10.225;3.879;65.721
0.002709076;4.739;19.181;67.144
0.002056891;6.114;3.086;76.818
0.003913109;8.160;6.210;95.334
0.001003362;14.058;3.879;64.317
0.0001003362;7.250;6.210;27.532
0.003311093;8.207;4.254;76.430
0.001003362;6.159;6.526;97.048
0.0009030259;26.564;4.894;67.600
0.0008026897;3.394;90.647;46.307
0.004515128;10.225;4.969;83.968
0.001103698;11.900;6.210;91.971
0.001153866;10.225;6.526;87.523
0.002558572;8.753;8.011;97.900
0.00105353;16.158;4.164;71.097
0.0004013448;90.269;3.839;50.408
0.003561933;8.967;5.347;97.630
0.001705715;6.114;7.240;60.067
0.001153866;3.394;5.350;19.481
0.002006723;7.250;9.047;91.864
0.0001505043;6.319;23.582;92.255
0.0006521854;5.369;8.781;22.551
0.0004013448;26.430;72.399;99.092
0.00105353;5.369;4.213;79.698
0.001254202;7.638;5.350;67.600
0.0008528578;5.779;4.751;61.885
0.0003010086;10.225;48.194;94.440
0.00260874;26.851;10.338;94.440
0.001655547;7.250;2.459;99.427
0.0004013448;76.772;5.350;74.981
0.004414792;7.638;9.737;78.669
0.002307732;6.319;11.175;78.669
0.0023579;10.552;6.210;67.558
0.00311042;6.319;11.175;78.669
0.0006020173;16.679;3.086;83.906
0.0003511767;8.753;5.350;53.779
5.01681E-05;7.990;9.047;28.349
0.004063614;9.464;5.350;98.951
0.0007023535;8.366;8.011;72.927
0.0006020173;3.448;4.894;67.600
0.004063614;7.250;5.350;89.956
0.001705715;5.559;9.737;96.204
0.002759244;6.114;4.254;52.572
0.0001505043;1.564;19.796;95.334
0.001705715;4.739;16.758;49.096
0.0007525216;3.728;4.164;90.197
0.00105353;3.394;5.350;47.960
0.003712437;7.638;9.737;78.669
0.001906387;6.114;10.845;60.736
0.003010084;8.207;3.839;79.698
0.003862941;6.114;8.744;63.991
0.001354538;10.225;5.350;62.895
0.004063614;8.967;5.347;97.630
0.0008528578;7.250;75.221;99.427
0.003311093;8.753;5.350;52.300
0.001755883;11.931;4.894;94.196
0.0009030259;58.991;3.542;72.579
0.000953194;6.319;7.253;64.380
0.001655547;36.075;4.164;74.981
0.002257564;8.753;8.941;83.906
0.0007023535;5.160;9.737;82.832
0.000953194;6.114;26.797;62.022
0.0002006724;8.160;3.839;41.233
0.002759244;6.114;10.845;85.387
0.0004013448;10.225;94.695;62.895
0.003311093;1.483;6.546;50.707
0.0003010086;3.910;3.086;52.449
0.004515128;8.753;8.900;82.082
0.001605379;16.158;4.164;63.281
0.001906387;7.250;17.107;78.405
0.003712437;7.990;6.210;74.981
0.002709076;19.318;5.350;53.779
0.001655547;36.765;6.526;83.753
0.0008528578;6.319;5.350;87.569
0.002056891;24.071;8.011;79.807
0.0008026897;83.287;3.086;85.387
0.001806051;6.319;1.163;98.315
0.0001003362;10.225;5.485;28.045
0.001204034;4.739;8.744;62.561
0.001755883;6.450;3.839;92.097
0.0003511767;7.377;3.839;64.563
0.0006521854;7.250;6.526;41.596
0.003712437;44.666;14.601;80.714
0.002157228;8.967;5.347;97.630
0.00130437;8.753;54.208;62.561
0.0001003362;70.182;3.086;52.449
0.003913109;6.196;8.900;74.981
0.0008026897;23.422;2.459;26.117
0.002408068;6.319;3.086;19.206
0.001906387;4.739;3.542;94.845
0.001204034;13.896;1.163;52.992
0.000501681;5.543;29.238;90.197
0.001705715;6.319;2.912;17.457
0.001956555;11.900;2.459;59.563
0.001605379;1.951;5.485;53.672
0.001655547;6.159;5.269;94.845
0.001705715;94.026;5.485;75.017
0.003210757;6.319;6.210;77.373
0.001806051;8.753;1.672;89.141
0.0007023535;6.114;1.163;53.604
0.001454875;6.159;6.210;94.845
0.002658908;10.225;8.744;95.334
0.004414792;10.225;8.744;95.334
0.001605379;8.207;4.254;62.172
0.0007023535;17.350;9.737;72.422
0.002006723;7.990;3.086;90.176
0.00130437;6.114;23.788;60.067
0.0007023535;7.250;6.210;21.880
0.0007525216;6.114;3.086;81.480
0.0008026897;3.910;4.254;83.396
0.0001003362;8.160;3.839;41.233
0.0007525216;6.114;3.839;86.958
0.0009030259;6.114;7.240;30.310
0.001003362;25.471;3.879;74.868
0.001003362;11.900;3.839;25.866
0.0003010086;10.225;1.163;11.890
0.0009030259;3.910;6.664;39.658
0.002207396;7.250;11.793;59.297
0.004013446;10.225;3.879;65.721
0.0007023535;16.158;4.164;71.097
0.002307732;4.438;7.877;47.113
0.0004515129;6.319;3.086;79.698
0.0008528578;8.753;15.580;62.216
0.0005518491;4.739;5.350;78.756
0.002056891;55.681;8.011;54.576
0.003210757;11.234;6.210;94.845
0.001655547;4.438;3.879;63.954
0.005418158;10.225;9.737;79.073
0.001806051;9.654;3.542;83.057
0.002107059;10.225;8.669;91.660
0.00105353;8.753;1.672;89.141
0.002207396;6.114;10.028;75.477
0.003662269;5.383;6.210;62.087
0.005117148;7.990;6.693;93.567
0.0007023535;6.319;15.387;38.694
0.0002006724;4.739;6.210;74.137
0.0005518491;6.319;3.819;98.315
0.001505043;4.739;1.031;87.569
0.0009030259;3.394;3.086;46.307
0.003060252;6.114;8.744;80.497
0.001555211;29.075;6.086;74.838
0.003260925;5.383;9.737;78.126
0.0006521854;3.448;8.370;95.965
0.002107059;8.753;8.744;46.096
0.004816138;7.250;6.210;97.209
0.0023579;8.216;9.737;97.284
0.003160589;5.543;4.164;90.197
0.001404707;4.701;3.839;87.611
0.002157228;10.225;8.440;77.714
0.00105353;10.225;4.164;22.209
0.001555211;9.640;3.839;50.577
0.00130437;6.319;2.459;58.525
0.001354538;17.311;5.347;97.630
0.002107059;6.319;9.684;17.457
0.002959916;10.225;5.485;28.045
0.001003362;49.058;3.839;47.680
0.0006521854;9.485;17.166;87.611
5.01681E-05;7.990;6.693;69.751
0.002658908;6.114;4.164;30.315
0.002709076;19.318;5.350;53.779
0.0005518491;31.220;10.845;85.387
5.01681E-05;55.220;11.902;97.666
0.003210757;6.114;3.086;90.660
0.002458236;15.712;9.737;83.968
0.004314455;6.114;3.086;78.074
0.0004515129;8.160;22.682;99.053
0.004816138;9.464;6.210;52.300
0.001354538;25.680;5.350;47.960
0.001103698;4.739;16.758;49.096
0.0005518491;6.114;52.268;81.480
0.001806051;7.250;3.839;18.861
0.001003362;94.026;14.195;78.669
0.000501681;3.394;5.350;47.960
0.0003010086;6.319;6.210;47.269
0.0008026897;19.799;3.086;61.910
0.001906387;9.640;3.839;50.577
0.003010084;10.225;3.839;27.702
0.005668999;6.450;5.350;73.496
0.004515128;8.753;8.900;98.315
0.001103698;96.122;4.254;55.505
0.0008026897;42.946;42.484;98.315
0.0003010086;25.627;9.737;84.761
0.001655547;36.765;6.526;83.753
0.002508404;10.225;8.440;74.904
0.002709076;8.753;5.350;52.300
0.001153866;6.114;10.845;44.580
0.004113782;8.753;8.011;97.017
0.00285958;6.114;3.839;30.106
0.0003511767;4.112;8.011;80.066
0.004565297;7.250;2.459;99.427
0.001003362;85.996;3.879;85.984
0.0004013448;6.879;89.896;83.968
0.0004013448;4.739;19.462;42.487
0.001153866;6.114;20.686;78.074
0.001605379;19.889;3.086;48.187
0.00130437;10.225;8.941;82.991
0.002759244;6.879;3.879;83.906
0.01239155;8.753;30.255;88.732
0.002006723;7.638;3.839;66.822
0.0001003362;3.448;8.370;95.965
0.002006723;8.753;3.839;75.270
0.0005518491;6.114;7.240;60.067
0.0002508405;67.993;5.350;52.300
0.0007525216;3.394;3.086;46.307
0.001755883;6.114;4.164;42.180
0.0007023535;14.058;4.164;77.714
0.001354538;5.383;6.210;94.433
0.002458236;10.225;9.737;81.133
0.001605379;16.679;3.086;83.906
