Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
12.000;4.931;11.850;71.133;0.005;0.820
33.600;4.931;11.131;82.649;0.015;0.834
22.400;4.931;11.131;71.133;0.010;0.844
24.000;4.931;11.850;53.104;0.010;0.854
36.000;4.931;11.850;93.719;0.016;0.870
48.000;4.931;11.850;71.133;0.021;0.891
44.800;4.931;11.131;77.533;0.019;0.910
22.400;4.931;11.131;93.719;0.010;0.920
36.000;4.931;11.850;93.719;0.016;0.935
24.000;4.931;11.850;71.133;0.010;0.946
23.000;4.931;4.463;93.719;0.010;0.955
12.000;4.931;11.850;71.133;0.005;0.961
31.200;4.931;31.008;93.719;0.013;0.974
36.000;4.931;11.850;71.133;0.016;0.990
24.000;4.931;11.850;71.133;0.010;1.000
Nilai fitness terbaik = 93.59972
Total fitness =  2317.203

Generasi 19
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
31.200;4.931;31.008;40.410;0.011;0.011
59.000;4.931;11.850;71.133;0.020;0.031
11.200;42.581;11.131;71.133;0.004;0.034
32.800;4.931;11.850;93.719;0.011;0.046
12.000;4.931;11.850;59.765;0.004;0.050
11.200;4.931;11.131;93.719;0.004;0.053
36.000;4.931;11.850;93.719;0.012;0.066
67.200;4.931;11.131;71.133;0.023;0.088
46.600;4.931;46.514;93.719;0.016;0.104
33.600;4.931;11.131;93.719;0.011;0.116
22.400;4.931;11.131;71.133;0.008;0.123
20.000;4.931;9.839;53.104;0.007;0.130
22.400;4.931;11.131;93.719;0.008;0.138
60.000;4.931;11.850;93.719;0.020;0.158
33.600;4.931;11.131;82.649;0.011;0.170
30.000;4.931;9.839;53.104;0.010;0.180
44.800;4.931;11.131;73.320;0.015;0.195
36.000;4.931;11.850;94.188;0.012;0.207
24.000;4.931;11.850;93.719;0.008;0.215
62.400;4.931;31.008;77.533;0.021;0.236
48.000;4.931;23.839;93.719;0.016;0.253
11.200;4.931;11.131;71.133;0.004;0.257
36.000;4.931;11.850;93.719;0.012;0.269
33.600;4.931;11.131;93.719;0.011;0.280
24.000;4.931;11.850;93.719;0.008;0.288
56.000;4.931;11.131;93.719;0.019;0.307
48.000;4.931;11.850;89.352;0.016;0.324
62.400;4.931;31.008;71.133;0.021;0.345
11.200;4.931;11.131;71.133;0.004;0.349
34.400;4.931;11.850;93.719;0.012;0.360
39.200;4.931;11.131;93.719;0.013;0.374
73.000;4.931;72.980;93.719;0.025;0.398
43.600;4.931;31.008;77.533;0.015;0.413
33.600;4.931;11.131;71.133;0.011;0.425
27.000;4.931;9.839;53.104;0.009;0.434
31.200;4.931;31.008;93.719;0.011;0.444
62.400;4.931;31.008;71.133;0.021;0.466
22.400;4.931;11.131;93.719;0.008;0.473
60.000;4.931;11.850;77.533;0.020;0.494
11.200;4.931;11.131;53.104;0.004;0.497
36.000;4.931;11.850;72.172;0.012;0.510
24.000;4.931;11.850;93.719;0.008;0.518
95.800;4.931;51.464;93.719;0.033;0.550
12.000;4.931;11.850;71.133;0.004;0.554
24.000;4.931;11.850;71.133;0.008;0.563
11.200;4.931;11.131;77.533;0.004;0.566
22.400;4.931;11.131;93.719;0.008;0.574
30.000;4.931;9.839;53.104;0.010;0.584
11.200;55.029;11.131;53.104;0.004;0.588
56.000;4.931;11.131;73.320;0.019;0.607
44.800;4.931;11.131;71.133;0.015;0.622
33.600;4.931;11.131;71.133;0.011;0.634
48.000;4.931;11.850;71.133;0.016;0.650
22.400;4.931;11.131;71.133;0.008;0.657
62.400;4.931;31.008;71.133;0.021;0.679
33.600;4.931;11.131;71.133;0.011;0.690
36.000;4.931;11.850;71.133;0.012;0.702
48.000;4.931;11.850;53.104;0.016;0.719
22.400;4.931;11.131;60.765;0.008;0.726
60.000;4.931;11.850;71.133;0.020;0.747
44.800;4.931;11.131;93.719;0.015;0.762
24.000;4.931;11.850;93.719;0.008;0.770
31.200;4.931;31.008;93.719;0.011;0.781
44.200;4.931;11.850;73.320;0.015;0.796
24.000;4.931;11.850;93.719;0.008;0.804
60.000;4.931;11.850;93.719;0.020;0.824
62.400;4.931;31.008;71.133;0.021;0.845
24.000;4.931;11.850;71.133;0.008;0.853
36.000;4.931;11.850;53.104;0.012;0.866
33.600;4.931;11.131;71.133;0.011;0.877
33.600;4.931;11.131;93.719;0.011;0.888
12.000;4.931;11.850;52.072;0.004;0.893
60.000;4.931;11.850;71.133;0.020;0.913
56.000;4.931;11.131;77.533;0.019;0.932
47.200;4.931;11.131;93.719;0.016;0.948
36.000;4.931;11.850;71.133;0.012;0.960
12.000;6.944;11.850;93.719;0.004;0.964
36.000;4.931;11.850;71.133;0.012;0.977
35.600;4.931;35.518;52.072;0.012;0.989
33.600;4.931;11.131;82.649;0.011;1.000
Nilai fitness terbaik = 95.79968
Total fitness =  2944.805

Generasi 20
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
22.400;4.931;11.131;53.104;0.013;0.013
11.200;4.931;11.131;60.654;0.007;0.020
12.000;4.931;11.850;71.133;0.007;0.027
24.000;4.931;11.850;77.533;0.014;0.041
31.200;4.931;31.008;71.133;0.019;0.060
24.000;4.931;23.839;93.719;0.014;0.074
45.200;4.931;11.850;93.719;0.027;0.101
93.600;3.428;31.008;93.719;0.056;0.156
22.400;4.931;11.131;94.188;0.013;0.170
36.000;4.931;11.850;86.703;0.021;0.191
12.800;4.931;12.657;73.320;0.008;0.199
36.000;4.931;11.850;53.104;0.021;0.220
24.000;4.931;11.850;71.133;0.014;0.234
33.600;4.931;11.131;77.533;0.020;0.254
12.000;4.931;11.850;93.719;0.007;0.261
44.800;4.931;11.131;93.719;0.027;0.288
12.000;4.931;11.850;89.352;0.007;0.295
11.200;4.931;11.131;35.411;0.007;0.302
11.600;4.931;5.768;53.104;0.007;0.308
44.800;4.931;11.131;71.133;0.027;0.335
11.200;4.931;11.131;82.649;0.007;0.342
36.000;4.931;11.850;93.719;0.021;0.363
11.200;4.931;11.131;93.719;0.007;0.370
36.000;4.931;11.850;93.719;0.021;0.391
12.000;4.931;11.850;93.719;0.007;0.398
36.000;4.931;11.850;93.719;0.021;0.420
20.000;4.931;9.839;71.133;0.012;0.431
22.400;4.931;11.131;77.533;0.013;0.445
22.400;4.931;11.131;77.533;0.013;0.458
20.000;4.931;9.839;77.533;0.012;0.470
36.000;4.931;11.850;81.566;0.021;0.491
12.000;4.931;11.850;73.320;0.007;0.498
24.000;4.931;11.850;93.719;0.014;0.513
24.000;4.931;11.850;93.719;0.014;0.527
33.600;4.931;11.131;71.133;0.020;0.547
36.000;4.931;11.850;53.104;0.021;0.568
24.000;4.931;11.850;93.719;0.014;0.582
12.000;4.931;11.850;72.172;0.007;0.589
10.000;4.931;9.839;77.533;0.006;0.595
31.200;8.441;31.008;93.719;0.019;0.614
22.400;4.931;11.131;93.719;0.013;0.627
12.000;4.931;11.850;53.104;0.007;0.634
24.000;4.931;11.850;93.719;0.014;0.649
11.200;4.931;11.131;93.719;0.007;0.655
24.000;4.931;11.850;72.172;0.014;0.669
11.200;4.931;11.131;53.104;0.007;0.676
22.400;4.931;11.131;93.719;0.013;0.689
12.000;4.931;11.850;53.104;0.007;0.696
36.000;4.931;11.850;93.719;0.021;0.718
24.000;4.931;11.850;77.533;0.014;0.732
20.000;4.931;9.839;77.533;0.012;0.744
22.400;4.931;11.131;71.133;0.013;0.757
33.600;4.931;11.131;94.188;0.020;0.777
24.000;4.931;11.850;60.765;0.014;0.791
22.400;4.931;11.131;93.719;0.013;0.805
12.000;4.931;11.850;93.719;0.007;0.812
33.600;4.931;11.131;77.533;0.020;0.832
31.200;4.931;31.008;99.959;0.019;0.850
11.200;4.931;11.131;77.533;0.007;0.857
35.600;4.931;35.518;73.320;0.021;0.878
12.000;4.931;11.850;89.352;0.007;0.885
33.600;4.931;11.131;93.719;0.020;0.905
11.200;4.931;11.131;71.133;0.007;0.912
33.600;4.931;11.131;93.719;0.020;0.932
33.600;4.931;11.131;93.719;0.020;0.952
33.600;4.931;11.131;99.864;0.020;0.972
48.000;4.931;11.850;77.533;0.028;1.000
Nilai fitness terbaik = 93.59972
Total fitness =  1685.602

Generasi 21
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
44.800;4.931;11.131;93.719;0.018;0.018
24.000;4.931;11.850;99.864;0.010;0.028
12.000;4.931;11.850;93.719;0.005;0.033
24.000;4.931;11.850;83.119;0.010;0.043
21.200;4.931;11.850;93.719;0.009;0.052
8.000;4.931;31.008;74.371;0.003;0.055
33.600;4.931;11.131;93.719;0.014;0.069
43.400;4.931;11.131;94.188;0.018;0.087
33.600;4.931;11.131;77.533;0.014;0.100
31.200;4.931;31.008;71.133;0.013;0.113
12.000;4.931;11.850;77.533;0.005;0.118
22.400;3.428;11.131;71.133;0.009;0.127
24.000;4.931;11.850;94.188;0.010;0.137
32.600;4.931;11.131;53.104;0.013;0.151
22.400;4.931;11.131;93.719;0.009;0.160
20.000;4.931;4.953;93.719;0.008;0.168
36.000;4.931;11.850;93.719;0.015;0.183
45.600;4.931;11.131;93.719;0.019;0.201
24.000;4.931;11.850;93.719;0.010;0.211
47.800;4.931;11.131;77.533;0.020;0.231
24.000;4.931;11.850;66.474;0.010;0.241
38.400;4.931;12.657;93.719;0.016;0.256
36.000;4.931;11.850;93.719;0.015;0.271
33.600;4.931;11.131;93.719;0.014;0.285
24.000;4.931;11.850;38.883;0.010;0.295
12.000;4.931;11.850;99.959;0.005;0.300
31.200;4.931;31.008;86.666;0.013;0.313
66.800;4.931;66.797;93.719;0.027;0.340
44.800;4.931;11.131;93.719;0.018;0.358
22.000;4.931;11.850;53.104;0.009;0.367
30.600;4.931;11.131;73.320;0.013;0.380
36.000;4.931;11.850;99.864;0.015;0.395
22.400;4.931;11.131;82.649;0.009;0.404
12.000;4.931;11.850;99.864;0.005;0.409
48.000;4.931;11.850;73.320;0.020;0.429
33.600;4.931;11.131;93.719;0.014;0.442
36.000;4.931;11.850;65.834;0.015;0.457
62.400;4.931;31.008;89.352;0.026;0.483
22.400;4.931;11.131;93.719;0.009;0.492
48.000;4.931;11.850;73.320;0.020;0.512
43.800;4.931;11.850;93.719;0.018;0.530
36.000;4.931;11.850;93.719;0.015;0.544
36.000;4.931;11.850;93.719;0.015;0.559
31.200;4.931;31.008;71.133;0.013;0.572
11.200;11.057;11.131;93.719;0.005;0.577
24.000;4.931;11.850;93.719;0.010;0.586
37.800;4.931;11.850;93.719;0.016;0.602
48.000;4.931;11.850;77.533;0.020;0.622
33.600;4.931;11.131;93.719;0.014;0.635
36.000;4.931;11.850;93.719;0.015;0.650
12.000;4.931;11.850;93.719;0.005;0.655
23.400;4.931;11.850;77.533;0.010;0.665
36.000;4.931;11.850;72.172;0.015;0.679
24.000;4.931;11.850;35.156;0.010;0.689
44.800;4.931;11.131;93.719;0.018;0.708
34.400;4.931;11.850;93.719;0.014;0.722
24.000;4.931;11.850;93.719;0.010;0.732
33.600;4.931;11.131;77.533;0.014;0.745
36.000;4.931;11.850;77.533;0.015;0.760
24.000;4.931;11.850;72.172;0.010;0.770
48.000;4.931;11.850;93.719;0.020;0.790
33.600;4.931;11.131;77.533;0.014;0.804
36.000;4.931;11.850;99.864;0.015;0.818
24.000;4.931;11.850;93.719;0.010;0.828
33.600;4.931;11.131;93.719;0.014;0.842
48.000;4.931;11.850;93.719;0.020;0.862
35.600;4.931;35.518;93.719;0.015;0.876
33.600;4.931;11.131;93.719;0.014;0.890
10.000;4.931;9.839;93.719;0.004;0.894
12.000;4.931;11.850;93.719;0.005;0.899
36.000;4.931;11.850;91.220;0.015;0.914
33.600;4.931;11.131;74.020;0.014;0.928
11.200;4.931;11.131;86.703;0.005;0.932
24.000;4.931;11.850;77.533;0.010;0.942
36.000;4.931;11.850;77.533;0.015;0.957
36.000;4.931;11.850;53.104;0.015;0.972
33.000;4.931;11.850;53.104;0.014;0.985
36.000;4.931;11.850;94.188;0.015;1.000
Nilai fitness terbaik = 66.80013
Total fitness =  2436.804

Generasi 22
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
28.400;4.931;28.349;77.533;0.014;0.014
33.600;4.931;11.131;72.172;0.017;0.031
36.000;4.931;11.850;93.719;0.018;0.049
11.200;4.931;11.131;66.474;0.006;0.055
11.200;4.931;11.131;93.719;0.006;0.061
24.000;4.931;11.850;93.719;0.012;0.073
24.000;4.931;11.850;93.719;0.012;0.085
11.200;4.931;11.131;93.719;0.006;0.091
11.200;4.931;11.131;77.860;0.006;0.096
22.400;4.931;11.131;66.474;0.011;0.108
24.000;4.931;11.850;93.719;0.012;0.120
11.200;4.931;11.131;93.719;0.006;0.125
33.600;4.931;11.131;93.719;0.017;0.142
12.000;6.420;11.850;93.719;0.006;0.148
48.000;4.931;11.850;77.533;0.024;0.172
12.800;4.931;6.302;94.188;0.006;0.179
24.000;4.931;11.850;53.104;0.012;0.191
12.000;4.931;11.850;93.719;0.006;0.197
24.000;4.931;11.850;93.719;0.012;0.209
12.000;62.811;11.850;53.104;0.006;0.215
12.000;4.931;11.850;71.133;0.006;0.221
25.600;4.931;12.657;99.864;0.013;0.234
24.000;4.931;11.850;97.131;0.012;0.246
48.000;4.931;11.850;53.104;0.024;0.270
24.000;4.931;11.850;93.719;0.012;0.283
48.000;4.931;11.850;93.719;0.024;0.307
21.600;4.931;11.850;93.719;0.011;0.318
12.000;4.931;11.850;93.719;0.006;0.324
36.000;4.931;11.850;53.104;0.018;0.342
33.600;4.931;11.131;66.474;0.017;0.359
33.600;4.931;11.131;93.719;0.017;0.376
31.200;4.931;31.008;93.719;0.016;0.391
16.200;4.931;4.953;77.533;0.008;0.400
44.800;4.931;11.131;94.188;0.023;0.422
33.600;4.931;11.131;93.719;0.017;0.439
60.000;3.428;11.850;93.719;0.030;0.469
33.600;4.931;11.131;71.133;0.017;0.486
24.000;4.931;11.850;93.719;0.012;0.498
24.000;4.931;11.850;63.581;0.012;0.511
11.400;4.931;81.370;93.719;0.006;0.516
36.000;4.931;11.850;93.719;0.018;0.534
22.400;4.931;11.131;93.719;0.011;0.546
24.600;4.931;11.131;66.474;0.012;0.558
43.200;4.931;43.198;72.172;0.022;0.580
12.000;4.931;11.850;93.719;0.006;0.586
33.600;4.931;11.131;77.533;0.017;0.603
11.200;4.931;11.131;82.649;0.006;0.609
20.800;4.931;20.616;71.133;0.010;0.619
15.400;4.931;66.797;73.320;0.008;0.627
12.000;4.931;11.850;93.719;0.006;0.633
24.000;4.931;11.850;86.666;0.012;0.645
22.400;4.931;11.131;93.719;0.011;0.656
22.400;4.931;11.131;93.719;0.011;0.668
33.600;4.931;11.131;93.719;0.017;0.685
24.000;4.931;11.850;93.719;0.012;0.697
24.000;4.931;11.850;93.719;0.012;0.709
44.800;4.931;11.131;35.156;0.023;0.731
24.000;4.931;11.850;93.719;0.012;0.743
48.000;4.931;11.850;93.719;0.024;0.768
58.200;4.931;58.049;93.719;0.029;0.797
25.000;4.931;4.953;77.533;0.013;0.810
11.200;4.931;11.131;93.719;0.006;0.815
24.000;4.931;11.850;93.719;0.012;0.827
24.000;4.931;11.850;93.719;0.012;0.839
24.000;4.931;11.850;93.719;0.012;0.852
24.000;4.931;11.850;53.104;0.012;0.864
12.000;4.931;11.850;93.719;0.006;0.870
22.400;4.931;11.131;93.719;0.011;0.881
22.400;4.931;11.131;66.474;0.011;0.892
22.400;4.931;11.131;93.719;0.011;0.904
11.200;4.931;11.131;73.320;0.006;0.909
12.000;4.931;11.850;93.719;0.006;0.915
38.400;4.931;12.657;99.864;0.019;0.935
24.000;4.931;11.850;77.533;0.012;0.947
24.000;4.931;11.850;93.719;0.012;0.959
24.000;4.931;11.850;93.719;0.012;0.971
33.600;4.931;11.131;72.172;0.017;0.988
24.000;4.931;11.850;73.320;0.012;1.000
Nilai fitness terbaik = 60.00016
Total fitness =  1983.202

Generasi 23
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
22.400;4.931;11.131;93.719;0.011;0.011
11.200;66.212;11.131;97.131;0.006;0.017
24.000;4.931;11.850;93.719;0.012;0.028
12.000;4.931;11.850;77.533;0.006;0.034
22.400;4.931;11.131;93.719;0.011;0.045
11.600;4.931;11.131;93.719;0.006;0.051
22.400;4.931;11.131;94.188;0.011;0.062
52.200;4.194;11.131;93.719;0.026;0.088
81.400;4.931;81.370;93.719;0.040;0.128
22.400;4.931;11.131;93.719;0.011;0.139
36.000;4.931;11.850;66.474;0.018;0.157
12.000;87.313;11.850;77.533;0.006;0.163
22.400;3.428;11.131;97.131;0.011;0.174
33.600;3.428;11.131;97.131;0.017;0.191
44.800;3.428;11.131;86.084;0.022;0.213
20.000;4.931;11.131;77.860;0.010;0.223
21.800;4.931;11.131;93.719;0.011;0.233
12.000;4.931;11.850;76.612;0.006;0.239
20.800;4.931;20.616;53.104;0.010;0.250
24.000;4.931;11.850;77.533;0.012;0.262
44.800;4.931;11.131;93.719;0.022;0.284
41.200;4.931;11.131;86.666;0.020;0.304
36.000;4.931;11.850;66.474;0.018;0.322
24.000;4.931;11.850;66.474;0.012;0.334
12.000;4.931;11.850;77.533;0.006;0.340
12.000;4.931;11.850;35.459;0.006;0.345
44.800;4.931;11.131;94.188;0.022;0.368
24.000;4.931;11.850;66.474;0.012;0.379
11.200;4.931;11.131;66.474;0.006;0.385
28.400;4.931;28.349;93.719;0.014;0.399
36.000;4.931;11.850;93.719;0.018;0.417
19.200;4.931;6.302;77.533;0.009;0.426
36.000;4.931;11.850;93.719;0.018;0.444
22.400;4.931;11.131;93.719;0.011;0.455
78.000;4.931;77.891;77.533;0.039;0.494
22.400;4.931;11.131;93.719;0.011;0.505
30.400;4.931;11.850;77.533;0.015;0.520
33.600;4.931;11.131;93.719;0.017;0.536
33.600;4.931;11.131;93.719;0.017;0.553
24.000;4.931;11.850;93.719;0.012;0.565
22.400;4.931;11.131;93.719;0.011;0.576
12.800;4.931;12.657;93.719;0.006;0.582
11.200;59.121;11.131;94.188;0.006;0.588
12.000;4.931;11.850;93.719;0.006;0.594
24.000;4.931;11.850;93.719;0.012;0.606
33.600;4.931;11.131;93.719;0.017;0.622
24.000;4.931;11.850;93.719;0.012;0.634
36.000;4.931;11.850;66.474;0.018;0.652
24.000;4.931;11.850;66.474;0.012;0.664
12.000;4.931;11.850;35.156;0.006;0.670
24.000;4.931;11.850;66.474;0.012;0.681
22.400;4.931;11.131;77.533;0.011;0.692
36.000;4.931;11.850;53.104;0.018;0.710
20.800;4.931;20.616;53.104;0.010;0.721
25.400;4.931;11.850;93.719;0.013;0.733
36.000;4.931;11.850;71.133;0.018;0.751
10.000;4.931;4.953;93.719;0.005;0.756
24.000;4.931;11.850;77.533;0.012;0.768
23.200;4.931;11.131;93.719;0.011;0.779
20.800;4.931;20.616;53.104;0.010;0.789
44.800;4.931;11.131;67.053;0.022;0.811
24.000;4.931;11.850;71.133;0.012;0.823
21.200;4.931;11.850;93.719;0.010;0.834
24.000;4.931;11.850;69.706;0.012;0.846
12.000;4.931;11.850;93.719;0.006;0.852
10.000;4.931;4.953;93.719;0.005;0.857
36.000;4.931;11.850;93.719;0.018;0.874
33.600;4.931;11.131;93.719;0.017;0.891
11.200;4.931;11.131;82.649;0.006;0.896
12.000;4.931;11.850;20.763;0.006;0.902
36.000;4.931;11.850;77.533;0.018;0.920
11.200;4.931;11.131;73.320;0.006;0.926
22.400;4.931;11.131;93.719;0.011;0.937
44.800;4.931;11.131;93.719;0.022;0.959
20.800;4.931;20.616;53.104;0.010;0.969
12.000;4.931;11.850;35.156;0.006;0.975
14.400;4.931;4.611;93.719;0.007;0.982
36.000;4.931;11.850;93.719;0.018;1.000
Nilai fitness terbaik = 81.3999
Total fitness =  2024.402

Generasi 24
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
65.200;4.931;65.178;93.719;0.027;0.027
24.000;4.931;11.850;86.666;0.010;0.037
33.600;4.931;11.131;93.719;0.014;0.050
36.000;4.931;11.850;66.474;0.015;0.065
24.000;4.931;11.850;93.719;0.010;0.075
33.600;4.931;11.131;93.719;0.014;0.089
48.000;4.931;11.850;69.706;0.020;0.109
48.000;4.931;11.850;69.706;0.020;0.128
36.000;4.931;11.850;93.719;0.015;0.143
62.400;4.931;20.616;93.719;0.026;0.169
36.800;4.931;6.302;53.104;0.015;0.184
41.400;3.428;13.698;93.719;0.017;0.201
24.000;4.931;11.850;66.474;0.010;0.211
24.000;4.931;11.850;93.719;0.010;0.221
44.800;4.931;11.131;93.719;0.018;0.239
42.800;4.931;11.131;77.533;0.018;0.257
12.000;4.931;11.850;69.706;0.005;0.262
24.000;4.931;11.850;93.719;0.010;0.271
12.000;4.931;11.850;93.719;0.005;0.276
24.000;4.931;11.850;93.719;0.010;0.286
56.000;4.931;11.131;93.719;0.023;0.309
24.000;4.931;11.850;93.719;0.010;0.319
33.600;4.931;11.131;93.719;0.014;0.333
47.200;4.931;11.850;77.533;0.019;0.352
24.000;4.931;11.850;83.645;0.010;0.362
33.600;4.931;11.131;93.719;0.014;0.376
36.000;4.931;11.850;94.188;0.015;0.391
20.800;4.931;20.616;93.719;0.009;0.399
24.000;16.251;11.850;93.719;0.010;0.409
22.400;4.931;11.131;73.320;0.009;0.418
36.000;4.931;11.850;53.104;0.015;0.433
47.600;4.931;11.131;66.474;0.020;0.453
36.000;4.931;11.850;93.719;0.015;0.467
24.000;4.931;11.850;93.719;0.010;0.477
24.000;4.931;11.850;93.719;0.010;0.487
0.400;4.931;81.370;76.612;0.000;0.487
24.000;4.931;11.850;66.474;0.010;0.497
12.000;4.931;11.850;53.104;0.005;0.502
72.000;4.931;11.850;77.533;0.030;0.532
60.000;4.931;11.850;66.474;0.025;0.556
48.000;4.931;11.850;53.104;0.020;0.576
33.600;4.931;11.131;77.533;0.014;0.590
64.000;4.931;12.657;93.719;0.026;0.616
24.000;4.931;11.850;35.156;0.010;0.626
11.200;3.428;11.131;93.719;0.005;0.631
48.000;4.931;11.850;86.666;0.020;0.650
32.800;4.931;32.713;93.719;0.013;0.664
28.200;3.428;28.054;93.719;0.012;0.675
24.000;4.490;11.850;93.719;0.010;0.685
36.000;4.194;11.850;86.084;0.015;0.700
33.600;4.931;11.131;97.131;0.014;0.714
33.600;4.931;11.131;66.474;0.014;0.728
12.000;4.931;11.850;77.533;0.005;0.733
38.400;3.428;11.131;93.719;0.016;0.748
56.000;3.428;11.131;93.719;0.023;0.771
33.600;4.931;11.131;97.131;0.014;0.785
44.800;4.931;11.131;93.719;0.018;0.803
44.800;4.931;11.131;53.104;0.018;0.822
60.000;4.931;11.850;35.156;0.025;0.847
24.000;4.931;4.611;66.474;0.010;0.856
22.400;4.931;11.131;93.719;0.009;0.866
12.000;94.104;11.850;94.188;0.005;0.871
36.000;4.931;11.850;93.719;0.015;0.885
24.000;4.931;11.850;66.474;0.010;0.895
24.000;4.931;4.611;66.474;0.010;0.905
12.000;4.931;11.850;93.719;0.005;0.910
36.000;4.931;11.850;93.719;0.015;0.925
22.400;3.428;11.131;77.533;0.009;0.934
24.000;4.931;11.850;93.719;0.010;0.944
24.000;4.931;11.850;66.474;0.010;0.954
24.000;4.931;11.850;93.719;0.010;0.964
24.000;4.931;11.850;90.718;0.010;0.973
41.600;4.931;20.616;93.719;0.017;0.990
11.200;4.931;11.131;53.104;0.005;0.995
12.000;87.074;11.850;93.719;0.005;1.000
Nilai fitness terbaik = 72.00005
Total fitness =  2434.403

Generasi 25
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
33.600;4.931;11.131;53.555;0.016;0.016
24.000;4.931;11.850;97.131;0.011;0.027
44.800;4.931;11.131;66.474;0.021;0.048
32.000;4.931;6.302;43.980;0.015;0.063
48.000;4.931;11.850;93.719;0.023;0.086
33.600;4.931;11.131;69.706;0.016;0.102
12.000;4.931;11.850;93.719;0.006;0.107
22.400;4.931;11.131;86.084;0.011;0.118
37.800;4.931;11.131;93.719;0.018;0.136
24.000;4.931;11.850;66.474;0.011;0.147
12.000;4.931;11.850;93.719;0.006;0.153
22.400;4.931;11.131;93.719;0.011;0.163
33.600;4.931;11.131;93.719;0.016;0.179
11.200;4.931;11.131;66.474;0.005;0.184
36.000;4.931;11.850;93.719;0.017;0.201
24.000;3.428;11.850;93.719;0.011;0.212
60.000;4.194;11.850;93.719;0.028;0.241
29.400;4.931;9.680;66.474;0.014;0.254
24.000;4.931;11.850;69.706;0.011;0.266
33.600;4.931;11.131;73.320;0.016;0.281
24.000;3.428;11.850;90.718;0.011;0.293
48.000;3.428;11.850;66.474;0.023;0.315
24.000;4.931;11.850;93.719;0.011;0.327
7.000;10.825;28.054;93.719;0.003;0.330
33.000;4.931;11.850;93.719;0.016;0.345
31.200;4.931;11.131;93.719;0.015;0.360
36.000;4.931;11.850;58.132;0.017;0.377
48.000;4.194;11.850;93.719;0.023;0.400
22.400;4.931;11.131;97.131;0.011;0.410
11.200;4.931;11.131;69.706;0.005;0.415
24.000;4.931;11.850;77.607;0.011;0.427
33.600;4.931;11.131;66.474;0.016;0.443
33.600;4.931;11.131;66.474;0.016;0.458
12.000;63.952;11.850;93.719;0.006;0.464
6.200;4.931;55.444;73.320;0.003;0.467
24.000;4.931;11.850;66.474;0.011;0.478
24.000;4.931;11.850;77.533;0.011;0.490
36.000;3.428;11.850;93.719;0.017;0.506
19.200;4.931;6.302;53.104;0.009;0.515
36.000;4.931;11.850;93.719;0.017;0.532
11.200;3.428;11.131;35.156;0.005;0.538
12.000;3.428;11.850;66.474;0.006;0.543
36.000;4.931;11.850;93.719;0.017;0.560
60.000;4.194;11.850;93.719;0.028;0.588
9.600;22.285;11.131;93.719;0.005;0.593
36.000;3.428;11.850;93.719;0.017;0.610
22.400;4.931;11.131;66.474;0.011;0.620
32.200;4.931;32.128;93.719;0.015;0.636
24.000;4.931;11.850;93.719;0.011;0.647
36.000;4.931;11.850;93.719;0.017;0.664
36.000;4.931;11.850;94.188;0.017;0.681
36.000;4.931;11.850;93.719;0.017;0.698
28.200;4.931;28.054;93.719;0.013;0.711
24.000;4.194;11.850;93.719;0.011;0.722
36.000;4.931;11.850;93.719;0.017;0.739
36.000;4.931;11.850;93.719;0.017;0.756
24.000;4.194;11.850;93.719;0.011;0.767
33.600;4.931;11.131;86.666;0.016;0.783
24.000;4.931;11.850;93.719;0.011;0.795
12.000;4.931;11.850;93.719;0.006;0.800
24.000;4.931;11.850;86.666;0.011;0.811
20.800;4.931;20.616;93.719;0.010;0.821
24.000;4.931;11.850;69.706;0.011;0.833
36.000;4.931;11.850;53.104;0.017;0.849
48.000;4.931;11.850;93.719;0.023;0.872
24.000;4.931;11.850;93.719;0.011;0.883
11.200;4.931;11.131;66.474;0.005;0.889
24.000;4.931;11.850;93.719;0.011;0.900
22.400;4.931;11.131;93.719;0.011;0.910
12.000;3.428;11.850;66.474;0.006;0.916
13.800;96.451;13.698;93.719;0.006;0.923
36.000;4.931;11.850;93.719;0.017;0.940
20.800;4.931;10.318;93.719;0.010;0.949
2.200;4.931;11.850;77.533;0.001;0.950
36.000;4.931;11.850;93.719;0.017;0.967
12.000;4.931;11.850;93.719;0.006;0.973
12.000;4.931;11.850;86.666;0.006;0.979
12.000;3.428;11.850;93.719;0.006;0.984
33.600;4.931;11.131;66.474;0.016;1.000
Nilai fitness terbaik = 60.00016
Total fitness =  2125.803

Generasi 26
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
