Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
17.600;5.876;8.683;78.225;0.008;0.192
48.000;5.876;15.811;79.722;0.023;0.215
32.000;5.876;15.811;55.249;0.015;0.230
48.000;5.876;15.811;79.722;0.023;0.253
5.800;5.876;15.811;55.249;0.003;0.255
32.000;5.876;15.811;79.722;0.015;0.270
16.000;5.876;15.811;63.627;0.008;0.278
16.000;5.876;15.811;79.722;0.008;0.285
16.000;5.876;15.811;79.722;0.008;0.293
32.000;5.876;15.811;68.063;0.015;0.308
28.200;5.876;15.811;79.722;0.013;0.321
16.400;5.876;16.229;68.063;0.008;0.329
32.000;5.876;15.811;79.722;0.015;0.344
16.600;5.876;15.811;79.722;0.008;0.352
32.000;5.876;15.811;79.722;0.015;0.367
16.000;5.876;15.811;79.722;0.008;0.374
32.000;5.876;15.811;79.722;0.015;0.389
16.000;5.876;15.811;79.722;0.008;0.397
32.800;5.876;16.229;68.063;0.015;0.412
16.000;5.876;15.811;63.627;0.008;0.420
32.000;5.876;15.811;79.722;0.015;0.435
48.000;5.876;15.811;46.990;0.023;0.457
16.000;5.876;15.811;63.627;0.008;0.465
32.000;5.876;15.811;68.063;0.015;0.480
32.000;5.876;15.811;68.063;0.015;0.495
4.400;75.372;15.811;63.627;0.002;0.497
3.200;5.876;16.229;35.064;0.002;0.498
32.000;5.876;15.811;79.722;0.015;0.513
48.000;5.876;15.811;68.063;0.023;0.536
48.000;6.157;15.811;79.722;0.023;0.558
32.000;5.876;15.811;79.722;0.015;0.573
48.000;5.876;15.811;68.063;0.023;0.596
32.000;5.876;15.811;63.627;0.015;0.611
48.000;5.876;15.811;79.722;0.023;0.633
48.000;5.876;15.811;70.611;0.023;0.656
32.000;5.876;15.811;79.722;0.015;0.671
32.000;5.876;15.811;79.722;0.015;0.686
48.000;5.876;15.811;63.627;0.023;0.709
48.000;5.876;15.811;68.063;0.023;0.731
16.400;5.876;16.229;79.722;0.008;0.739
49.200;5.876;16.229;68.063;0.023;0.762
48.000;5.876;15.811;79.722;0.023;0.784
48.000;5.876;15.811;79.722;0.023;0.807
16.000;4.034;15.811;68.063;0.008;0.815
32.000;5.876;15.811;79.722;0.015;0.830
32.000;5.876;15.811;79.722;0.015;0.845
36.800;5.876;15.811;72.055;0.017;0.862
16.000;5.876;15.811;47.411;0.008;0.869
32.800;5.876;16.229;93.181;0.015;0.885
41.400;5.876;15.811;79.722;0.019;0.904
25.800;5.876;15.811;35.064;0.012;0.916
16.000;5.876;15.811;38.265;0.008;0.924
32.200;5.876;15.811;79.722;0.015;0.939
48.000;5.876;15.811;68.063;0.023;0.961
32.800;5.876;16.229;79.722;0.015;0.977
49.200;5.876;16.229;68.063;0.023;1.000
Nilai fitness terbaik = 64.00017
Total fitness =  2129.803

Generasi 22
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
16.000;5.876;15.811;77.560;0.008;0.008
32.800;5.876;16.229;63.627;0.017;0.026
41.800;5.876;15.811;79.722;0.022;0.048
2.200;5.876;15.811;47.411;0.001;0.049
32.000;4.034;15.811;79.722;0.017;0.066
16.400;5.876;16.229;68.063;0.009;0.074
32.000;5.876;15.811;79.722;0.017;0.091
49.200;5.876;16.229;63.627;0.026;0.117
16.000;5.876;15.811;79.722;0.008;0.126
16.400;5.876;16.229;93.181;0.009;0.134
32.000;5.876;15.811;79.722;0.017;0.151
32.000;5.876;15.811;55.249;0.017;0.168
16.000;5.876;15.811;46.990;0.008;0.177
32.000;5.876;15.811;93.181;0.017;0.193
16.400;5.876;16.229;68.063;0.009;0.202
22.200;5.876;15.811;93.181;0.012;0.214
32.000;5.876;15.811;79.722;0.017;0.231
32.000;5.876;15.811;79.722;0.017;0.247
48.000;5.876;15.811;70.611;0.025;0.273
16.000;5.876;15.811;68.063;0.008;0.281
32.000;5.876;15.811;68.063;0.017;0.298
32.000;5.876;15.811;79.722;0.017;0.315
16.200;5.876;15.811;68.063;0.009;0.323
32.000;5.876;15.811;79.722;0.017;0.340
16.400;5.876;16.229;79.722;0.009;0.349
32.000;5.876;15.811;79.722;0.017;0.366
49.200;5.876;16.229;79.722;0.026;0.392
64.000;5.876;15.811;79.722;0.034;0.426
32.000;5.876;15.811;79.722;0.017;0.442
16.000;4.034;15.811;79.722;0.008;0.451
16.000;5.876;15.811;79.722;0.008;0.459
16.000;5.876;15.811;63.627;0.008;0.468
71.200;4.034;15.811;79.722;0.038;0.505
33.400;5.876;15.811;78.225;0.018;0.523
18.200;5.876;15.811;68.063;0.010;0.532
16.000;5.876;15.811;55.249;0.008;0.541
32.000;5.876;15.811;79.722;0.017;0.558
28.400;5.876;15.811;79.722;0.015;0.573
36.200;5.876;15.811;79.722;0.019;0.592
16.800;5.876;42.275;79.722;0.009;0.601
48.000;4.034;15.811;79.722;0.025;0.626
24.000;5.876;5.881;68.063;0.013;0.639
32.000;5.876;15.811;68.063;0.017;0.656
18.600;5.876;15.811;79.722;0.010;0.665
26.600;5.876;15.811;68.063;0.014;0.679
41.400;5.876;15.811;79.722;0.022;0.701
48.000;5.876;15.811;79.722;0.025;0.726
16.000;5.876;15.811;94.555;0.008;0.735
23.200;5.876;15.811;68.063;0.012;0.747
16.000;5.876;15.811;68.063;0.008;0.756
26.400;5.876;8.683;79.722;0.014;0.770
49.200;5.181;16.229;79.722;0.026;0.795
14.600;5.876;14.480;78.225;0.008;0.803
32.000;5.876;15.811;68.063;0.017;0.820
32.000;5.876;15.811;79.722;0.017;0.837
37.200;5.876;18.583;93.181;0.020;0.856
24.000;5.876;5.881;68.063;0.013;0.869
16.400;5.876;16.229;78.225;0.009;0.878
32.000;7.270;15.811;79.722;0.017;0.895
16.400;5.876;16.229;79.722;0.009;0.903
64.000;5.876;15.811;79.722;0.034;0.937
16.000;5.876;15.811;79.722;0.008;0.945
13.400;5.876;13.353;68.063;0.007;0.953
16.000;5.876;15.811;79.722;0.008;0.961
58.000;4.034;15.811;79.722;0.031;0.992
16.000;5.876;15.811;68.063;0.008;1.000
Nilai fitness terbaik = 71.20006
Total fitness =  1896.802

Generasi 23
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
46.600;5.876;15.811;63.627;0.018;0.018
42.000;5.876;13.835;79.722;0.016;0.035
39.800;5.876;15.811;79.722;0.016;0.050
30.600;5.876;15.811;79.722;0.012;0.062
37.200;5.876;18.583;46.990;0.015;0.077
89.000;4.034;15.811;79.722;0.035;0.112
77.800;4.034;15.811;79.722;0.031;0.142
42.400;5.876;15.811;79.722;0.017;0.159
32.000;5.876;15.811;63.627;0.013;0.172
32.000;5.876;15.811;94.555;0.013;0.184
32.000;5.876;15.811;79.722;0.013;0.197
80.000;5.876;15.811;92.462;0.031;0.228
39.600;5.876;16.229;79.722;0.016;0.244
32.800;5.876;16.229;79.722;0.013;0.257
16.000;68.917;15.811;68.063;0.006;0.263
48.000;5.876;15.811;70.611;0.019;0.282
64.000;5.876;15.811;79.722;0.025;0.307
35.000;5.876;15.811;79.722;0.014;0.321
16.000;5.876;15.811;79.722;0.006;0.327
48.000;5.876;15.811;79.722;0.019;0.346
79.000;4.034;16.229;79.722;0.031;0.377
48.000;5.876;15.811;79.722;0.019;0.395
50.200;4.034;50.175;79.722;0.020;0.415
48.000;5.876;15.811;79.722;0.019;0.434
48.000;5.876;15.811;68.063;0.019;0.453
48.000;5.876;15.811;79.722;0.019;0.472
32.800;4.034;16.229;79.722;0.013;0.485
29.200;5.876;14.480;68.063;0.011;0.496
65.600;4.034;16.229;79.722;0.026;0.522
32.000;5.876;15.811;79.722;0.013;0.534
22.200;5.876;7.267;79.722;0.009;0.543
32.800;5.876;16.229;79.722;0.013;0.556
32.800;5.876;16.229;63.627;0.013;0.569
48.000;5.876;15.811;63.627;0.019;0.588
8.000;5.876;49.417;79.722;0.003;0.591
67.800;4.034;15.811;79.722;0.027;0.617
27.000;5.876;15.811;79.722;0.011;0.628
18.600;5.876;18.583;46.990;0.007;0.635
48.000;5.876;15.811;93.181;0.019;0.654
57.800;5.181;15.811;93.181;0.023;0.677
18.600;5.876;18.583;23.606;0.007;0.684
7.800;5.876;76.990;79.722;0.003;0.687
32.000;5.876;15.811;79.722;0.013;0.700
80.000;4.034;15.811;68.063;0.031;0.731
48.000;5.876;15.811;79.722;0.019;0.750
40.800;5.876;15.811;79.722;0.016;0.766
37.200;5.876;18.583;46.990;0.015;0.781
29.000;5.876;15.811;68.063;0.011;0.792
12.600;84.153;15.811;68.063;0.005;0.797
32.000;5.876;15.811;79.722;0.013;0.809
16.000;39.385;15.811;79.722;0.006;0.816
37.400;5.876;15.811;70.611;0.015;0.830
32.000;5.876;15.811;79.722;0.013;0.843
18.600;5.876;18.583;46.990;0.007;0.850
45.800;5.876;15.811;79.722;0.018;0.868
48.000;5.876;15.811;79.722;0.019;0.887
26.800;5.876;13.353;78.225;0.011;0.898
56.600;5.876;15.811;79.722;0.022;0.920
48.000;5.876;15.811;79.722;0.019;0.939
64.000;5.876;15.811;79.722;0.025;0.964
43.800;5.876;14.480;68.063;0.017;0.981
48.000;5.876;15.811;94.555;0.019;1.000
0.600;93.474;15.811;79.722;0.000;1.000
Nilai fitness terbaik = 88.99979
Total fitness =  2548.203

Generasi 24
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
48.000;5.876;15.811;79.722;0.017;0.017
32.000;5.876;15.811;68.063;0.011;0.028
49.200;5.876;16.229;92.462;0.017;0.046
80.400;4.034;13.353;79.722;0.029;0.074
48.000;5.876;15.811;79.722;0.017;0.091
32.000;5.876;15.811;93.181;0.011;0.103
48.000;5.876;15.811;79.722;0.017;0.120
82.000;4.034;16.229;79.722;0.029;0.149
80.000;4.034;15.811;79.722;0.028;0.177
58.400;5.876;14.480;79.722;0.021;0.198
32.000;5.876;15.811;79.722;0.011;0.210
64.000;4.034;15.811;78.225;0.023;0.232
14.400;5.876;47.486;79.722;0.005;0.237
53.600;4.034;13.353;79.722;0.019;0.256
48.000;5.876;15.811;79.722;0.017;0.273
64.000;4.034;15.811;79.722;0.023;0.296
49.200;5.876;16.229;94.555;0.017;0.314
49.200;5.876;16.229;79.722;0.017;0.331
48.000;5.876;15.811;79.722;0.017;0.348
19.400;5.876;15.811;55.109;0.007;0.355
49.600;5.876;49.417;68.063;0.018;0.373
24.400;5.876;13.835;46.990;0.009;0.381
48.000;5.876;15.811;93.181;0.017;0.398
48.000;5.876;15.811;79.722;0.017;0.415
32.000;5.876;15.811;79.722;0.011;0.427
32.000;5.876;15.811;68.063;0.011;0.438
32.000;5.876;15.811;79.722;0.011;0.449
32.000;5.876;15.811;79.722;0.011;0.461
74.400;4.034;18.583;79.722;0.026;0.487
80.000;4.034;15.811;76.470;0.028;0.516
32.000;5.876;15.811;79.722;0.011;0.527
64.000;5.876;15.811;93.181;0.023;0.550
32.000;5.876;15.811;79.722;0.011;0.561
64.000;5.876;15.811;79.722;0.023;0.584
74.400;4.034;18.583;79.722;0.026;0.610
16.400;5.876;16.229;92.462;0.006;0.616
32.000;5.876;15.811;79.722;0.011;0.627
48.000;5.876;15.811;79.722;0.017;0.644
29.600;5.876;7.267;79.722;0.011;0.655
48.000;5.876;15.811;79.722;0.017;0.672
37.200;5.876;18.583;79.722;0.013;0.685
28.000;5.876;13.835;46.990;0.010;0.695
55.800;5.876;18.583;79.722;0.020;0.715
32.000;5.876;15.811;79.722;0.011;0.726
48.000;5.876;15.811;79.722;0.017;0.743
17.200;5.876;15.811;68.063;0.006;0.750
32.000;5.876;15.811;79.722;0.011;0.761
32.000;5.876;15.811;68.063;0.011;0.772
32.000;5.876;15.811;63.627;0.011;0.784
32.000;5.876;15.811;79.722;0.011;0.795
32.000;5.876;15.811;79.722;0.011;0.806
56.000;5.876;15.811;46.990;0.020;0.826
48.000;5.876;15.811;79.722;0.017;0.843
35.200;5.876;17.419;79.722;0.012;0.856
39.000;5.876;12.823;79.722;0.014;0.870
40.600;5.876;15.811;79.722;0.014;0.884
54.600;5.876;15.811;79.722;0.019;0.903
32.000;5.876;15.811;68.063;0.011;0.915
64.000;4.034;15.811;79.722;0.023;0.938
32.000;5.876;15.811;79.722;0.011;0.949
48.000;5.876;15.811;63.627;0.017;0.966
48.000;5.876;15.811;68.063;0.017;0.983
48.000;5.876;15.811;68.063;0.017;1.000
Nilai fitness terbaik = 81.99989
Total fitness =  2816.203

Generasi 25
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
65.600;4.034;16.229;63.627;0.025;0.025
16.000;49.474;15.811;79.722;0.006;0.031
70.000;4.034;13.835;79.722;0.027;0.058
64.000;4.034;15.811;78.225;0.024;0.082
65.000;4.034;12.823;46.990;0.025;0.107
58.400;5.876;14.480;79.722;0.022;0.129
64.000;4.034;15.811;68.063;0.024;0.153
64.000;4.034;15.811;76.470;0.024;0.178
49.200;5.876;16.229;79.722;0.019;0.196
74.400;4.034;18.583;79.897;0.028;0.225
32.000;5.876;15.811;92.462;0.012;0.237
16.400;5.876;16.229;77.063;0.006;0.243
15.600;63.402;15.811;79.722;0.006;0.249
32.000;5.876;15.811;93.181;0.012;0.261
42.000;5.876;13.835;79.722;0.016;0.277
48.000;4.034;15.811;79.722;0.018;0.295
80.000;4.034;15.811;68.063;0.030;0.326
16.000;5.876;15.811;79.722;0.006;0.332
48.000;5.876;15.811;79.722;0.018;0.350
48.000;5.876;15.811;79.722;0.018;0.368
18.000;5.876;5.806;79.722;0.007;0.375
37.200;5.876;18.583;79.722;0.014;0.389
32.000;5.876;15.811;92.462;0.012;0.402
50.600;5.876;15.811;94.157;0.019;0.421
16.400;5.876;16.229;79.722;0.006;0.427
49.200;5.876;16.229;93.181;0.019;0.446
32.800;5.876;16.229;93.181;0.012;0.458
31.200;5.876;15.811;94.555;0.012;0.470
32.000;5.876;15.811;79.722;0.012;0.482
16.000;5.876;15.811;79.722;0.006;0.488
56.000;4.034;13.835;79.722;0.021;0.510
32.000;5.876;15.811;68.063;0.012;0.522
32.800;5.876;16.229;79.722;0.012;0.534
49.600;4.034;49.417;79.722;0.019;0.553
64.000;4.034;15.811;68.063;0.024;0.578
32.000;5.876;15.811;79.722;0.012;0.590
64.000;4.034;15.811;64.703;0.024;0.614
16.000;5.876;15.811;79.722;0.006;0.620
48.000;5.876;15.811;68.063;0.018;0.638
16.000;5.876;15.811;79.722;0.006;0.645
32.000;5.876;15.811;79.722;0.012;0.657
42.000;5.876;13.835;79.722;0.016;0.673
15.200;5.876;15.811;79.722;0.006;0.678
64.000;4.034;15.811;78.225;0.024;0.703
48.000;5.876;15.811;79.722;0.018;0.721
65.600;4.034;16.229;63.627;0.025;0.746
64.000;4.034;15.811;76.470;0.024;0.770
48.000;5.876;15.811;79.722;0.018;0.789
48.000;5.876;15.811;68.063;0.018;0.807
32.800;5.876;16.229;79.722;0.012;0.819
48.000;5.876;15.811;79.722;0.018;0.838
32.000;5.876;15.811;88.707;0.012;0.850
49.200;5.876;16.229;79.722;0.019;0.869
41.600;5.876;41.593;92.462;0.016;0.884
48.000;5.876;15.811;79.722;0.018;0.903
64.000;4.034;15.811;79.722;0.024;0.927
16.000;5.876;15.811;79.722;0.006;0.933
32.000;5.876;15.811;88.594;0.012;0.945
48.000;5.876;15.811;79.722;0.018;0.963
48.000;5.876;15.811;79.722;0.018;0.982
16.000;5.876;15.811;79.722;0.006;0.988
32.000;5.876;15.811;68.063;0.012;1.000
Nilai fitness terbaik = 79.99992
Total fitness =  2628.804

Generasi 26
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
20.600;5.876;15.811;83.414;0.009;0.009
14.000;5.876;13.835;68.063;0.006;0.015
34.800;4.034;15.811;77.063;0.015;0.030
35.600;5.876;15.811;79.722;0.016;0.046
32.000;4.034;15.811;43.628;0.014;0.060
48.000;5.876;15.811;68.063;0.021;0.081
48.000;5.876;15.811;79.722;0.021;0.101
6.000;5.876;5.806;68.063;0.003;0.104
84.000;4.034;13.835;93.181;0.037;0.141
16.000;5.876;15.811;92.462;0.007;0.148
16.000;30.732;15.811;77.063;0.007;0.155
16.400;5.876;16.229;23.403;0.007;0.162
23.800;5.876;15.811;79.722;0.010;0.172
25.000;4.034;4.935;78.225;0.011;0.183
14.600;5.876;14.480;79.722;0.006;0.189
22.800;5.876;15.811;79.722;0.010;0.199
16.000;5.876;15.811;68.063;0.007;0.206
16.000;5.876;15.811;76.470;0.007;0.213
55.800;5.876;18.583;79.722;0.024;0.238
32.000;5.876;15.811;79.722;0.014;0.252
37.200;5.876;18.583;79.722;0.016;0.268
32.000;5.876;15.811;68.063;0.014;0.282
18.000;5.876;5.806;68.063;0.008;0.290
32.000;5.876;15.811;79.722;0.014;0.303
16.000;5.876;15.811;79.722;0.007;0.310
16.000;5.876;15.811;79.722;0.007;0.317
37.200;4.034;18.583;79.722;0.016;0.334
32.000;5.876;15.811;94.157;0.014;0.348
96.000;4.034;15.811;78.225;0.042;0.389
64.000;4.034;15.811;78.225;0.028;0.417
64.000;4.034;15.811;78.225;0.028;0.445
70.000;4.034;13.835;93.181;0.030;0.476
80.000;4.034;15.811;79.722;0.035;0.510
8.400;5.876;49.417;79.722;0.004;0.514
31.000;5.876;15.811;79.722;0.014;0.528
32.000;5.876;15.811;79.722;0.014;0.542
16.400;4.034;16.229;79.722;0.007;0.549
16.000;3.651;15.811;79.722;0.007;0.556
64.000;4.034;15.811;79.722;0.028;0.584
32.000;5.876;15.811;68.063;0.014;0.597
42.000;5.876;15.811;79.722;0.018;0.616
16.000;5.876;15.811;64.703;0.007;0.623
12.000;5.876;5.806;17.775;0.005;0.628
13.000;5.876;12.823;35.473;0.006;0.634
48.000;5.876;15.811;68.063;0.021;0.655
32.000;5.876;15.811;68.063;0.014;0.668
49.200;5.876;16.229;79.722;0.021;0.690
48.000;5.876;15.811;94.157;0.021;0.711
49.200;4.034;16.229;79.722;0.021;0.732
25.600;5.876;6.279;79.722;0.011;0.743
16.000;5.876;15.811;79.722;0.007;0.750
32.000;5.876;15.811;68.063;0.014;0.764
48.000;4.034;15.811;79.897;0.021;0.785
32.000;5.876;15.811;87.229;0.014;0.799
80.000;4.034;15.811;79.722;0.035;0.834
65.600;4.034;16.229;79.722;0.029;0.863
43.400;5.876;15.811;79.722;0.019;0.882
70.000;4.034;13.835;93.181;0.030;0.912
16.000;24.284;15.811;79.722;0.007;0.919
80.000;4.034;15.811;78.225;0.035;0.954
32.000;4.034;15.811;63.359;0.014;0.968
16.000;5.876;15.811;79.722;0.007;0.975
42.000;5.876;13.835;92.462;0.018;0.993
16.000;5.876;15.811;79.722;0.007;1.000
Nilai fitness terbaik = 95.99968
Total fitness =  2295.602

Generasi 27
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
16.000;5.876;15.811;79.722;0.006;0.006
16.000;5.876;15.811;79.318;0.006;0.011
49.200;5.876;16.229;79.722;0.017;0.028
32.000;4.034;15.811;79.722;0.011;0.039
39.000;5.876;12.823;79.722;0.013;0.053
96.400;4.034;15.811;87.229;0.033;0.086
32.000;5.876;15.811;93.181;0.011;0.097
48.000;5.876;15.811;93.181;0.017;0.114
30.600;5.876;15.811;79.722;0.011;0.124
32.000;5.876;6.279;79.722;0.011;0.135
20.200;5.876;15.811;79.722;0.007;0.142
32.000;5.876;15.811;79.722;0.011;0.153
10.000;5.876;4.935;68.063;0.003;0.157
32.000;5.876;15.811;79.722;0.011;0.168
42.200;4.034;15.811;94.157;0.015;0.182
28.000;5.876;13.835;64.703;0.010;0.192
64.000;4.034;15.811;79.722;0.022;0.214
48.000;5.876;15.811;79.722;0.017;0.231
48.000;4.034;15.811;43.628;0.017;0.247
16.000;5.876;15.811;93.181;0.006;0.253
55.800;4.034;18.583;78.225;0.019;0.272
48.000;5.876;15.811;79.722;0.017;0.289
48.000;5.876;15.811;78.225;0.017;0.305
48.000;5.876;15.811;93.181;0.017;0.322
16.000;5.876;15.811;68.063;0.006;0.328
16.000;5.876;15.811;78.225;0.006;0.333
32.800;5.876;16.229;79.722;0.011;0.344
24.000;4.034;5.806;79.722;0.008;0.353
56.000;5.876;13.835;79.722;0.019;0.372
16.000;5.876;15.811;79.722;0.006;0.378
32.000;5.876;15.811;93.181;0.011;0.389
37.800;5.876;15.811;79.722;0.013;0.402
56.000;5.876;13.835;64.703;0.019;0.421
39.000;5.876;12.823;79.722;0.013;0.435
80.000;4.034;15.811;79.722;0.028;0.462
49.200;5.876;16.229;79.722;0.017;0.479
8.400;5.876;99.909;68.063;0.003;0.482
70.800;4.034;15.811;79.722;0.024;0.507
16.000;44.713;15.811;68.063;0.006;0.512
32.800;5.876;16.229;79.722;0.011;0.524
32.000;4.034;15.811;68.063;0.011;0.535
32.000;4.034;15.811;79.722;0.011;0.546
9.000;5.876;13.835;79.722;0.003;0.549
18.600;5.876;18.583;77.063;0.006;0.555
64.000;4.034;15.811;77.063;0.022;0.577
80.000;4.034;15.811;79.722;0.028;0.605
16.000;3.651;15.811;79.722;0.006;0.611
75.600;4.034;25.184;87.229;0.026;0.637
16.000;5.876;15.811;79.722;0.006;0.642
64.000;4.034;15.811;89.607;0.022;0.664
3.000;30.732;16.229;79.897;0.001;0.665
16.400;5.876;16.229;79.722;0.006;0.671
70.000;4.034;13.835;78.225;0.024;0.695
64.000;4.034;15.811;79.722;0.022;0.717
96.000;4.034;15.811;79.722;0.033;0.751
33.600;5.876;15.811;68.063;0.012;0.762
10.000;5.876;4.935;24.989;0.003;0.766
37.200;5.876;18.583;77.063;0.013;0.779
37.200;5.876;18.583;68.063;0.013;0.791
32.000;5.876;15.811;93.181;0.011;0.802
48.000;4.034;15.811;79.722;0.017;0.819
48.000;4.034;15.811;79.722;0.017;0.836
16.000;4.034;15.811;43.628;0.006;0.841
48.000;4.034;15.811;77.063;0.017;0.858
64.000;4.034;15.811;93.181;0.022;0.880
80.000;4.034;15.811;78.225;0.028;0.908
16.000;5.876;15.811;78.225;0.006;0.913
42.000;5.876;13.835;64.703;0.015;0.928
15.000;5.876;4.935;68.063;0.005;0.933
64.000;4.034;15.811;68.063;0.022;0.955
0.400;5.876;15.811;79.722;0.000;0.955
49.200;5.876;16.229;79.722;0.017;0.972
48.000;5.876;15.811;79.722;0.017;0.989
32.800;5.876;16.229;79.722;0.011;1.000
Nilai fitness terbaik = 96.39967
Total fitness =  2892.203

Generasi 28
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
65.600;4.034;16.229;79.722;0.020;0.020
16.600;5.876;15.811;68.063;0.005;0.025
48.000;5.876;15.811;79.722;0.015;0.040
16.400;5.876;16.229;30.620;0.005;0.045
32.000;5.876;15.811;93.181;0.010;0.054
16.000;5.876;15.811;93.181;0.005;0.059
80.000;4.034;15.811;68.063;0.024;0.083
26.400;4.034;15.811;79.722;0.008;0.091
64.000;4.034;15.811;79.722;0.019;0.111
48.000;4.034;15.811;64.703;0.015;0.125
32.000;4.034;15.811;79.722;0.010;0.135
48.000;5.876;15.811;79.722;0.015;0.150
28.200;5.876;9.231;78.225;0.009;0.158
28.000;4.034;13.835;89.607;0.009;0.167
70.000;4.034;13.835;79.722;0.021;0.188
26.400;5.876;15.811;79.722;0.008;0.196
5.400;5.876;37.278;64.703;0.002;0.198
42.000;5.876;13.835;79.722;0.013;0.210
55.000;5.876;15.811;68.063;0.017;0.227
80.000;4.034;15.811;79.722;0.024;0.251
48.000;5.876;15.811;93.181;0.015;0.266
32.800;4.034;16.229;79.722;0.010;0.276
32.000;5.876;15.811;79.722;0.010;0.286
48.000;5.876;15.811;87.229;0.015;0.300
16.000;5.876;15.811;79.722;0.005;0.305
52.800;5.876;13.145;93.181;0.016;0.321
70.000;4.034;13.835;79.722;0.021;0.342
48.000;5.876;15.811;93.181;0.015;0.357
16.000;5.876;15.811;93.181;0.005;0.362
48.000;4.034;15.811;79.722;0.015;0.377
25.200;4.034;25.184;78.225;0.008;0.384
64.000;4.034;15.811;87.229;0.019;0.404
64.000;4.034;15.811;79.722;0.019;0.423
40.200;4.034;40.126;79.722;0.012;0.435
79.400;4.034;16.229;79.722;0.024;0.459
64.000;5.876;15.811;87.229;0.019;0.479
16.000;5.876;15.811;79.722;0.005;0.484
37.200;5.876;18.583;79.722;0.011;0.495
74.400;3.651;18.583;77.063;0.023;0.518
56.000;5.876;13.835;79.722;0.017;0.535
80.000;4.034;15.811;79.722;0.024;0.559
32.000;5.876;15.811;64.703;0.010;0.569
20.000;5.876;4.935;93.181;0.006;0.575
48.000;5.876;15.811;47.119;0.015;0.589
13.000;5.876;12.823;79.722;0.004;0.593
13.000;5.876;12.823;93.181;0.004;0.597
64.000;5.876;15.811;93.181;0.019;0.617
36.800;4.034;15.811;79.722;0.011;0.628
58.000;5.876;28.814;79.722;0.018;0.645
54.600;4.034;7.642;64.703;0.017;0.662
32.000;5.876;15.811;68.063;0.010;0.672
73.200;4.034;15.811;79.722;0.022;0.694
64.000;4.034;15.811;79.722;0.019;0.713
32.000;4.034;15.811;79.318;0.010;0.723
64.000;5.876;15.811;93.181;0.019;0.742
82.000;4.034;16.229;79.722;0.025;0.767
70.000;4.034;13.835;79.722;0.021;0.789
37.200;5.876;18.583;79.722;0.011;0.800
16.000;5.876;15.811;79.722;0.005;0.805
32.000;5.876;15.811;68.063;0.010;0.815
65.600;4.034;16.229;79.722;0.020;0.834
93.000;3.651;18.583;77.063;0.028;0.863
32.800;5.876;16.229;68.063;0.010;0.873
32.000;5.876;15.811;78.225;0.010;0.882
96.000;4.034;15.811;79.722;0.029;0.912
48.000;4.034;15.811;79.722;0.015;0.926
49.600;5.876;49.470;79.722;0.015;0.941
48.000;5.876;15.811;93.181;0.015;0.956
65.600;4.034;16.229;79.722;0.020;0.976
80.000;4.034;15.811;77.063;0.024;1.000
Nilai fitness terbaik = 95.99968
Total fitness =  3292.403

Generasi 29
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
32.000;5.876;15.811;79.722;0.012;0.012
64.000;4.034;15.811;93.181;0.024;0.036
16.400;4.034;16.229;93.181;0.006;0.042
42.000;4.034;13.835;87.229;0.016;0.058
49.200;4.034;16.229;79.722;0.018;0.076
16.000;5.876;15.811;64.703;0.006;0.082
31.200;5.876;7.642;30.620;0.012;0.093
25.000;5.876;4.935;79.722;0.009;0.103
32.000;4.034;15.811;79.722;0.012;0.115
66.600;4.034;66.593;79.722;0.025;0.139
18.800;5.876;15.811;79.722;0.007;0.146
47.800;5.876;15.811;79.722;0.018;0.164
42.000;5.876;13.835;79.722;0.016;0.180
45.600;4.034;15.811;78.225;0.017;0.197
39.600;5.876;16.229;93.181;0.015;0.212
15.600;5.876;7.642;30.620;0.006;0.217
50.800;4.034;13.835;47.119;0.019;0.236
32.000;4.034;15.811;79.722;0.012;0.248
64.000;4.034;15.811;77.063;0.024;0.272
55.800;4.034;18.583;79.722;0.021;0.293
64.000;4.034;15.811;79.722;0.024;0.317
40.200;5.876;15.811;64.703;0.015;0.332
48.000;5.876;15.811;79.722;0.018;0.350
10.800;5.876;28.678;79.722;0.004;0.354
82.000;3.651;16.229;82.028;0.031;0.384
49.200;4.034;16.229;79.722;0.018;0.402
16.400;40.144;16.229;79.722;0.006;0.409
16.000;4.034;15.811;32.630;0.006;0.415
32.600;4.034;38.448;77.063;0.012;0.427
96.000;3.651;15.811;79.722;0.036;0.462
32.000;5.876;15.811;68.063;0.012;0.474
28.200;5.876;9.231;93.181;0.011;0.485
