Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
Nilai fitness terbaik = 77.99995
Total fitness =  2580.203

Generasi 18
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
36.800;3.829;9.025;95.417;0.014;0.014
26.000;6.468;25.900;95.417;0.010;0.025
48.000;4.055;9.474;94.180;0.019;0.044
26.000;6.468;25.900;95.417;0.010;0.054
38.400;3.829;19.102;95.417;0.015;0.069
46.000;4.055;9.025;51.205;0.018;0.087
26.000;4.055;25.900;99.203;0.010;0.097
29.000;4.055;9.025;95.417;0.011;0.109
9.600;59.220;9.474;87.114;0.004;0.112
18.600;3.829;18.496;67.173;0.007;0.120
27.600;3.829;9.025;95.417;0.011;0.130
20.800;3.829;10.259;87.114;0.008;0.139
76.800;4.055;19.102;95.417;0.030;0.169
37.800;3.829;12.450;95.417;0.015;0.184
18.800;4.055;18.795;95.417;0.007;0.191
19.200;3.829;19.102;94.424;0.008;0.199
48.000;4.055;9.474;87.114;0.019;0.217
78.000;4.055;25.900;99.203;0.031;0.248
57.600;4.055;19.102;95.417;0.023;0.271
36.800;4.055;9.025;51.205;0.014;0.285
27.600;3.829;9.025;95.417;0.011;0.296
33.600;3.829;4.607;95.417;0.013;0.309
72.800;3.829;10.259;87.114;0.029;0.338
9.200;66.224;9.025;95.417;0.004;0.341
52.000;3.829;10.259;87.114;0.020;0.362
18.800;5.961;9.363;81.414;0.007;0.369
10.400;3.829;10.259;95.417;0.004;0.373
46.000;4.055;9.025;95.417;0.018;0.391
19.200;4.055;9.474;94.180;0.008;0.399
38.400;3.829;19.102;95.417;0.015;0.414
9.200;3.829;9.025;94.180;0.004;0.418
36.800;3.829;9.025;35.610;0.014;0.432
27.600;6.468;9.025;99.203;0.011;0.443
46.000;4.055;9.025;95.417;0.018;0.461
27.600;6.468;9.025;95.417;0.011;0.472
55.200;4.055;9.025;95.417;0.022;0.493
18.400;6.468;9.025;99.203;0.007;0.501
52.000;3.829;10.259;95.417;0.020;0.521
36.800;4.055;9.025;51.205;0.014;0.536
27.600;3.829;9.025;35.610;0.011;0.546
52.800;4.055;17.512;75.305;0.021;0.567
46.000;4.055;9.025;95.417;0.018;0.585
46.000;4.055;9.025;95.417;0.018;0.603
27.600;3.829;9.025;95.417;0.011;0.614
36.800;4.055;9.025;92.258;0.014;0.629
27.600;3.829;9.025;94.180;0.011;0.639
18.400;3.829;9.025;71.103;0.007;0.647
63.000;4.055;12.450;99.203;0.025;0.671
52.000;4.055;10.259;99.203;0.020;0.692
26.000;6.468;25.900;95.417;0.010;0.702
26.000;6.468;25.900;95.417;0.010;0.712
50.400;3.829;12.450;95.417;0.020;0.732
9.600;4.055;9.474;94.180;0.004;0.736
25.200;4.055;12.450;41.599;0.010;0.746
20.800;3.829;10.259;87.114;0.008;0.754
18.800;5.961;9.363;81.414;0.007;0.761
41.600;4.055;10.259;51.205;0.016;0.778
12.600;6.468;12.450;75.305;0.005;0.783
68.400;3.829;22.726;95.417;0.027;0.809
57.600;3.829;19.102;71.103;0.023;0.832
27.600;4.055;9.025;55.110;0.011;0.843
24.000;4.055;4.640;87.114;0.009;0.852
26.000;6.468;25.900;95.417;0.010;0.863
38.400;3.829;19.102;95.417;0.015;0.878
9.200;3.829;9.025;71.103;0.004;0.881
9.600;4.049;9.474;94.180;0.004;0.885
26.000;6.468;25.900;95.417;0.010;0.895
25.200;3.829;12.450;95.417;0.010;0.905
37.600;3.829;18.795;99.203;0.015;0.920
9.200;6.468;9.025;99.203;0.004;0.924
65.200;3.829;9.025;95.417;0.026;0.949
18.400;4.055;9.025;95.417;0.007;0.956
52.000;6.468;25.900;95.417;0.020;0.977
40.600;4.055;9.025;51.205;0.016;0.993
18.400;4.055;9.025;51.205;0.007;1.000
Nilai fitness terbaik = 77.99995
Total fitness =  2545.604

