Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
70.000;4.340;69.952;63.018;0.033;0.258
55.000;4.340;10.979;88.909;0.026;0.283
11.000;3.521;10.979;88.909;0.005;0.288
11.200;4.340;2.685;74.366;0.005;0.294
45.800;4.340;11.489;93.266;0.021;0.315
18.800;4.340;18.666;88.909;0.009;0.324
11.000;4.340;10.979;93.266;0.005;0.329
11.000;3.521;10.979;77.135;0.005;0.334
11.000;4.340;10.979;93.266;0.005;0.339
11.000;4.340;10.979;69.843;0.005;0.344
11.000;3.521;10.979;88.909;0.005;0.350
17.600;4.340;17.516;31.895;0.008;0.358
35.200;4.340;17.516;88.909;0.016;0.374
11.000;4.340;10.979;88.909;0.005;0.379
33.000;3.521;10.979;88.909;0.015;0.395
33.000;3.521;10.979;97.543;0.015;0.410
17.600;4.340;17.516;88.909;0.008;0.419
34.800;4.340;17.204;88.909;0.016;0.435
34.800;4.340;11.489;93.266;0.016;0.451
52.800;4.340;10.979;88.909;0.025;0.476
33.000;4.340;10.979;93.266;0.015;0.491
44.000;4.340;10.979;88.909;0.021;0.512
34.800;4.340;11.489;93.266;0.016;0.528
11.000;4.340;10.979;63.018;0.005;0.533
11.000;4.340;10.979;88.909;0.005;0.538
33.000;4.340;10.979;36.992;0.015;0.554
28.000;3.521;6.810;55.778;0.013;0.567
41.200;4.340;10.979;88.909;0.019;0.586
11.000;4.340;10.979;63.018;0.005;0.591
42.600;4.340;10.979;88.909;0.020;0.611
22.000;4.340;10.979;93.266;0.010;0.622
23.200;4.340;11.489;63.018;0.011;0.632
11.000;4.340;10.979;88.909;0.005;0.638
17.600;4.340;17.516;88.909;0.008;0.646
11.000;4.340;10.979;88.909;0.005;0.651
17.400;4.340;17.204;63.018;0.008;0.659
22.000;4.340;10.979;88.909;0.010;0.669
52.800;4.340;17.516;88.909;0.025;0.694
34.800;4.340;11.489;66.816;0.016;0.710
35.200;4.340;17.516;88.909;0.016;0.727
35.200;4.340;17.516;88.909;0.016;0.743
33.000;4.340;10.979;93.266;0.015;0.759
11.600;3.521;11.489;73.963;0.005;0.764
11.600;3.521;11.489;73.963;0.005;0.770
39.000;4.340;38.878;67.463;0.018;0.788
22.000;4.340;10.979;35.290;0.010;0.798
37.600;4.340;18.666;88.909;0.018;0.816
11.000;4.340;10.979;93.266;0.005;0.821
33.000;4.340;10.979;88.909;0.015;0.836
35.200;4.340;17.516;88.909;0.016;0.853
28.800;4.340;11.489;93.266;0.013;0.866
22.000;4.340;10.979;36.992;0.010;0.877
11.000;4.340;10.979;88.909;0.005;0.882
32.800;4.340;10.979;88.909;0.015;0.897
44.000;4.340;10.979;88.909;0.021;0.918
11.000;4.340;10.979;39.292;0.005;0.923
33.000;4.340;10.979;88.909;0.015;0.938
22.000;4.340;10.979;88.909;0.010;0.949
44.000;4.340;10.979;99.158;0.021;0.969
33.000;4.340;10.979;88.909;0.015;0.985
11.000;4.340;10.979;88.909;0.005;0.990
11.000;3.521;10.979;39.565;0.005;0.995
11.000;4.340;10.979;88.909;0.005;1.000
Nilai fitness terbaik = 70.00008
Total fitness =  2137.603

Generasi 27
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
22.000;4.340;10.979;53.752;0.012;0.012
22.000;4.340;10.979;93.266;0.012;0.024
44.000;4.340;10.979;55.778;0.024;0.049
22.000;4.340;10.979;88.909;0.012;0.061
35.200;4.340;17.516;93.266;0.020;0.081
11.000;4.340;10.979;63.018;0.006;0.087
22.000;3.521;10.979;39.292;0.012;0.099
31.000;3.521;30.819;88.909;0.017;0.116
22.000;3.521;10.979;88.909;0.012;0.128
34.800;4.340;11.489;82.516;0.019;0.148
17.400;3.521;17.204;88.909;0.010;0.157
33.000;3.521;10.979;88.909;0.018;0.175
11.000;4.340;10.979;73.963;0.006;0.182
29.000;4.340;10.979;63.018;0.016;0.198
34.800;4.340;11.489;55.778;0.019;0.217
17.600;4.340;17.516;88.909;0.010;0.227
10.800;4.340;69.952;88.909;0.006;0.233
35.200;3.521;17.516;32.970;0.020;0.252
23.200;4.340;11.489;21.781;0.013;0.265
25.800;4.340;84.639;88.909;0.014;0.279
17.400;4.340;17.204;88.909;0.010;0.289
33.000;4.340;10.979;93.266;0.018;0.307
24.400;3.521;11.489;88.909;0.014;0.321
22.000;4.340;10.979;99.158;0.012;0.333
17.600;4.340;17.516;88.909;0.010;0.343
46.400;4.340;11.489;93.266;0.026;0.369
22.000;3.521;10.979;30.577;0.012;0.381
35.200;4.340;17.516;88.909;0.020;0.400
57.600;4.340;57.577;88.909;0.032;0.432
23.600;4.340;10.979;88.909;0.013;0.445
17.600;4.340;17.516;88.909;0.010;0.455
11.000;4.340;10.979;49.108;0.006;0.461
11.000;4.340;10.979;32.973;0.006;0.467
33.000;4.340;10.979;67.463;0.018;0.486
33.000;4.340;10.979;88.909;0.018;0.504
18.800;3.521;18.666;77.135;0.010;0.514
11.000;4.340;10.979;55.778;0.006;0.520
11.000;3.521;10.979;88.909;0.006;0.527
7.000;51.687;6.810;36.992;0.004;0.530
17.600;4.340;17.516;88.909;0.010;0.540
33.000;4.340;10.979;55.778;0.018;0.559
52.800;4.340;17.516;88.909;0.029;0.588
22.000;4.340;10.979;88.909;0.012;0.600
22.000;4.340;10.979;63.018;0.012;0.612
33.000;4.340;10.979;55.778;0.018;0.631
33.000;3.521;10.979;39.292;0.018;0.649
23.200;4.340;11.489;66.816;0.013;0.662
11.600;4.340;11.489;88.909;0.006;0.668
11.000;4.340;10.979;55.778;0.006;0.674
11.000;3.521;10.979;88.909;0.006;0.680
62.600;4.340;10.979;88.909;0.035;0.715
19.200;4.340;10.979;88.909;0.011;0.726
11.000;7.456;10.979;93.266;0.006;0.732
17.600;4.340;17.516;88.909;0.010;0.742
22.000;4.340;10.979;88.909;0.012;0.754
17.400;4.340;17.204;88.909;0.010;0.763
33.000;4.340;10.979;93.266;0.018;0.782
52.800;4.340;17.516;88.909;0.029;0.811
22.000;4.340;10.979;88.909;0.012;0.823
22.000;4.340;10.979;88.909;0.012;0.835
37.200;4.340;10.979;67.463;0.021;0.856
23.200;4.340;11.489;93.266;0.013;0.869
22.000;4.340;10.979;88.909;0.012;0.881
61.600;4.340;61.566;88.909;0.034;0.915
11.800;4.340;26.261;93.266;0.007;0.922
18.800;51.402;18.666;77.135;0.010;0.932
23.200;3.521;11.489;99.953;0.013;0.945
44.000;4.340;10.979;88.909;0.024;0.969
44.000;3.521;10.979;39.292;0.024;0.994
11.000;4.340;10.979;78.871;0.006;1.000
Nilai fitness terbaik = 62.60017
Total fitness =  1803.002

Generasi 28
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
22.000;4.340;10.979;88.909;0.009;0.009
18.800;4.340;18.666;93.266;0.008;0.017
17.400;3.521;17.204;84.102;0.007;0.025
52.800;4.340;17.516;88.909;0.023;0.047
49.200;3.521;49.153;39.292;0.021;0.068
22.000;4.340;10.979;93.266;0.009;0.078
43.000;4.340;42.860;93.266;0.018;0.096
22.000;4.340;10.979;71.579;0.009;0.105
22.000;3.521;10.979;88.909;0.009;0.115
11.000;4.340;10.979;88.909;0.005;0.119
11.000;4.340;10.979;53.752;0.005;0.124
35.200;4.340;17.516;88.909;0.015;0.139
34.000;4.340;11.489;88.909;0.014;0.154
52.800;4.340;17.516;77.135;0.023;0.176
33.000;4.340;10.979;93.266;0.014;0.190
11.000;3.521;48.425;88.909;0.005;0.195
52.800;4.340;17.516;88.909;0.023;0.217
44.000;4.340;10.979;82.516;0.019;0.236
47.800;3.521;47.644;88.909;0.020;0.257
11.600;4.340;11.489;93.266;0.005;0.262
48.000;4.340;47.814;67.463;0.020;0.282
17.400;4.340;17.204;88.909;0.007;0.289
17.600;4.340;17.516;55.778;0.008;0.297
23.200;4.340;11.489;88.909;0.010;0.307
41.600;4.340;41.538;88.909;0.018;0.325
11.000;4.340;10.979;30.577;0.005;0.329
33.000;4.340;10.979;88.909;0.014;0.343
44.000;4.340;10.979;55.778;0.019;0.362
33.000;4.340;10.979;88.909;0.014;0.376
15.000;4.340;10.979;88.909;0.006;0.383
17.400;4.340;17.204;88.909;0.007;0.390
22.000;3.521;10.979;99.953;0.009;0.399
31.000;3.521;30.819;39.292;0.013;0.413
33.000;3.521;10.979;88.909;0.014;0.427
11.000;4.340;10.979;82.516;0.005;0.431
35.200;4.340;17.516;77.135;0.015;0.446
22.000;4.340;10.979;88.909;0.009;0.456
46.400;4.340;11.489;67.463;0.020;0.475
35.200;4.340;17.516;78.871;0.015;0.490
33.000;4.340;10.979;82.516;0.014;0.505
11.000;4.340;10.979;67.463;0.005;0.509
33.000;4.340;10.979;93.266;0.014;0.523
35.200;4.340;17.516;63.018;0.015;0.538
33.000;4.340;10.979;93.266;0.014;0.552
33.000;3.521;10.979;39.292;0.014;0.566
44.000;4.340;10.979;88.909;0.019;0.585
58.000;4.340;11.489;88.909;0.025;0.610
23.200;4.340;11.489;67.463;0.010;0.620
34.800;4.340;11.489;88.909;0.015;0.635
13.200;4.340;10.979;88.909;0.006;0.640
46.400;4.340;11.489;88.909;0.020;0.660
47.000;4.340;17.516;55.778;0.020;0.680
22.000;4.340;10.979;88.909;0.009;0.690
17.600;4.340;17.516;88.909;0.008;0.697
46.800;4.340;10.979;93.266;0.020;0.717
22.000;4.340;10.979;30.577;0.009;0.726
22.000;4.340;10.979;30.577;0.009;0.736
17.600;4.340;17.516;88.909;0.008;0.743
44.000;3.521;10.979;88.909;0.019;0.762
23.200;4.340;11.489;88.909;0.010;0.772
33.000;4.340;10.979;88.909;0.014;0.786
22.000;4.340;10.979;45.851;0.009;0.795
46.400;4.340;11.489;67.463;0.020;0.815
11.000;3.521;10.979;88.909;0.005;0.820
17.600;4.340;17.516;63.018;0.008;0.827
11.000;4.340;10.979;66.816;0.005;0.832
47.000;3.521;46.874;99.158;0.020;0.852
34.800;4.340;11.489;88.909;0.015;0.867
33.000;4.340;10.979;88.909;0.014;0.881
11.000;4.340;10.979;30.577;0.005;0.886
114.999;4.340;57.796;88.909;0.049;0.935
23.200;4.340;11.489;88.909;0.010;0.945
22.000;3.521;10.979;99.158;0.009;0.954
22.000;4.340;10.979;63.018;0.009;0.963
22.000;4.340;10.979;55.778;0.009;0.973
64.000;4.340;17.516;63.018;0.027;1.000
Nilai fitness terbaik = 114.9994
Total fitness =  2345.403

Generasi 29
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
22.000;4.340;10.979;55.778;0.011;0.011
17.600;4.340;17.516;39.292;0.008;0.019
17.600;3.521;17.516;88.909;0.008;0.028
23.200;4.340;11.489;93.266;0.011;0.039
34.800;4.340;17.204;88.909;0.017;0.056
22.000;4.340;10.979;78.871;0.011;0.066
44.000;4.340;10.979;88.909;0.021;0.087
23.200;4.340;11.489;25.220;0.011;0.099
11.000;4.340;10.979;63.018;0.005;0.104
41.600;4.340;41.538;88.909;0.020;0.124
18.000;4.340;58.111;88.909;0.009;0.133
49.200;4.340;49.153;88.909;0.024;0.156
11.000;4.340;10.979;63.018;0.005;0.162
34.800;4.340;17.204;88.909;0.017;0.178
22.000;4.340;10.979;55.778;0.011;0.189
34.800;4.340;11.489;99.953;0.017;0.206
33.000;4.340;10.979;88.909;0.016;0.222
22.000;4.340;10.979;88.909;0.011;0.232
45.200;4.340;10.979;88.909;0.022;0.254
33.000;4.340;10.979;88.909;0.016;0.270
11.000;4.340;10.979;67.463;0.005;0.275
55.000;4.340;10.979;88.909;0.027;0.302
11.000;4.340;10.979;77.135;0.005;0.307
55.000;4.340;10.979;88.909;0.027;0.334
44.000;4.340;10.979;88.909;0.021;0.355
57.800;4.340;57.796;88.909;0.028;0.383
11.000;4.340;10.979;30.577;0.005;0.388
33.000;4.340;10.979;88.909;0.016;0.404
44.000;4.340;10.979;67.463;0.021;0.425
11.000;4.340;10.979;67.463;0.005;0.430
69.600;4.340;11.489;88.909;0.034;0.464
33.000;4.340;10.979;77.135;0.016;0.480
11.000;3.521;10.979;88.909;0.005;0.485
23.200;4.340;11.489;93.266;0.011;0.496
17.600;4.340;17.516;71.579;0.008;0.505
22.000;4.340;10.979;63.018;0.011;0.515
11.000;3.521;10.979;88.909;0.005;0.521
11.000;4.340;10.979;88.909;0.005;0.526
10.600;22.013;41.538;88.909;0.005;0.531
17.600;4.340;17.516;30.577;0.008;0.540
23.200;4.340;11.489;88.909;0.011;0.551
1.000;4.340;17.516;30.577;0.000;0.551
11.000;4.340;10.979;88.909;0.005;0.557
16.200;78.011;10.979;67.463;0.008;0.564
17.600;4.340;17.516;55.778;0.008;0.573
33.000;4.340;10.979;93.266;0.016;0.589
33.000;4.340;10.979;88.909;0.016;0.605
17.600;3.521;17.516;88.909;0.008;0.613
11.600;4.340;11.489;88.909;0.006;0.619
44.000;3.521;10.979;55.778;0.021;0.640
44.000;4.340;10.979;88.909;0.021;0.661
49.200;4.340;49.153;88.909;0.024;0.685
21.200;4.340;10.425;88.909;0.010;0.695
17.600;4.340;17.516;88.909;0.008;0.704
44.000;4.340;10.979;88.909;0.021;0.725
11.000;4.340;10.979;63.018;0.005;0.730
58.000;4.340;11.489;63.018;0.028;0.758
17.600;3.521;17.516;67.463;0.008;0.767
51.400;4.340;10.979;88.909;0.025;0.791
17.600;4.340;17.516;57.225;0.008;0.800
33.000;4.340;10.979;82.516;0.016;0.816
22.000;4.340;10.979;88.909;0.011;0.826
44.000;4.340;10.979;88.909;0.021;0.848
33.000;4.340;10.979;63.018;0.016;0.864
57.800;4.340;57.796;88.909;0.028;0.891
17.600;3.521;17.516;88.909;0.008;0.900
11.000;4.340;10.979;88.909;0.005;0.905
52.200;4.340;17.204;84.102;0.025;0.930
11.000;13.829;10.979;78.871;0.005;0.936
36.800;4.340;10.979;88.909;0.018;0.953
11.800;4.340;10.979;88.909;0.006;0.959
17.600;3.521;17.516;63.075;0.008;0.968
14.400;4.340;7.025;71.579;0.007;0.975
35.200;4.340;17.516;88.909;0.017;0.992
17.600;4.340;17.516;82.516;0.008;1.000
Nilai fitness terbaik = 69.60008
Total fitness =  2074.203

Generasi 30
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
22.000;4.340;10.979;82.516;0.009;0.009
22.000;4.340;10.979;63.075;0.009;0.018
25.200;4.340;10.979;67.463;0.010;0.028
3.000;4.340;49.153;88.909;0.001;0.029
22.000;4.340;10.979;93.266;0.009;0.038
46.400;4.340;11.489;67.463;0.019;0.057
49.200;4.340;49.153;88.909;0.020;0.077
36.000;4.340;7.025;71.579;0.015;0.092
11.600;4.340;11.489;67.463;0.005;0.096
33.000;4.340;10.979;90.125;0.013;0.110
44.000;4.340;10.979;25.220;0.018;0.128
35.200;4.340;17.516;88.909;0.014;0.142
2.600;4.340;11.489;22.171;0.001;0.143
22.000;4.340;10.979;88.909;0.009;0.152
69.600;4.340;11.489;88.909;0.028;0.180
23.200;4.340;11.489;63.018;0.009;0.189
44.000;4.340;10.979;55.778;0.018;0.207
17.600;4.340;17.516;88.909;0.007;0.214
11.000;3.521;10.979;88.909;0.004;0.219
33.000;4.340;10.979;88.909;0.013;0.232
52.200;4.340;17.204;88.909;0.021;0.253
52.200;3.521;17.204;67.463;0.021;0.275
52.800;4.340;17.516;54.157;0.021;0.296
64.400;4.340;10.979;99.953;0.026;0.322
22.000;4.340;10.979;55.778;0.009;0.331
33.000;4.340;10.979;95.452;0.013;0.344
33.000;4.340;10.979;47.692;0.013;0.358
52.800;4.340;17.516;88.909;0.021;0.379
55.000;3.521;10.979;88.909;0.022;0.402
11.000;12.469;10.979;99.953;0.004;0.406
17.600;4.340;17.516;88.909;0.007;0.413
52.800;4.340;17.516;82.516;0.021;0.435
17.600;4.340;17.516;88.909;0.007;0.442
98.400;4.340;49.153;67.463;0.040;0.482
11.000;4.340;10.979;88.909;0.004;0.486
44.000;4.340;10.979;88.909;0.018;0.504
55.000;4.340;10.979;88.909;0.022;0.526
77.200;4.340;49.153;67.463;0.031;0.558
11.000;4.340;10.979;88.909;0.004;0.562
35.200;4.340;66.333;88.909;0.014;0.576
52.800;4.340;17.516;67.463;0.021;0.598
46.400;4.340;11.489;88.909;0.019;0.616
34.800;3.521;17.204;67.463;0.014;0.631
22.000;4.340;10.979;88.909;0.009;0.640
44.000;4.340;10.979;63.075;0.018;0.657
33.000;4.340;10.979;88.909;0.013;0.671
11.000;4.340;10.979;88.909;0.004;0.675
17.600;4.340;17.516;88.909;0.007;0.682
11.000;3.521;10.979;88.909;0.004;0.687
33.000;4.340;10.979;88.909;0.013;0.700
23.600;4.340;49.153;67.463;0.010;0.710
35.200;3.521;17.516;88.909;0.014;0.724
33.000;4.340;10.979;88.909;0.013;0.737
52.800;3.521;17.516;88.909;0.021;0.759
60.000;3.521;19.976;88.909;0.024;0.783
44.000;4.340;10.979;99.953;0.018;0.801
44.000;4.340;10.979;88.909;0.018;0.819
33.000;4.340;10.979;75.749;0.013;0.832
11.000;4.340;10.979;88.909;0.004;0.837
34.800;4.340;11.489;88.909;0.014;0.851
87.200;4.340;43.419;88.909;0.035;0.886
23.200;4.340;11.489;63.018;0.009;0.896
35.200;4.340;17.516;88.909;0.014;0.910
11.000;7.736;10.979;88.909;0.004;0.914
33.000;4.340;10.979;88.909;0.013;0.928
66.000;4.340;10.979;55.778;0.027;0.954
35.200;4.340;17.516;88.909;0.014;0.969
22.000;4.340;10.979;88.909;0.009;0.978
44.000;4.340;10.979;88.909;0.018;0.996
11.000;4.340;10.979;88.909;0.004;1.000
Nilai fitness terbaik = 98.39964
Total fitness =  2465.603

Generasi 31
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
34.800;4.340;11.489;55.778;0.014;0.014
52.200;4.340;17.204;93.266;0.020;0.034
43.200;4.340;7.025;88.909;0.017;0.051
60.000;4.340;19.976;88.909;0.023;0.074
9.200;4.340;43.419;88.909;0.004;0.078
11.600;4.340;11.489;67.463;0.005;0.082
17.600;4.340;17.516;67.463;0.007;0.089
58.000;3.521;11.489;67.463;0.023;0.111
8.000;4.340;84.105;88.909;0.003;0.115
35.200;3.521;17.516;88.909;0.014;0.128
30.000;4.340;10.979;67.463;0.012;0.140
37.400;4.340;17.204;75.749;0.015;0.154
22.000;4.340;10.979;88.909;0.009;0.163
44.000;4.340;10.979;88.909;0.017;0.180
22.000;4.340;10.979;71.579;0.009;0.189
11.000;4.340;10.979;99.953;0.004;0.193
22.000;4.340;10.979;55.778;0.009;0.202
17.400;4.340;17.204;75.749;0.007;0.208
36.200;4.340;11.489;88.909;0.014;0.222
55.000;4.340;10.979;88.909;0.021;0.244
11.000;4.340;10.979;71.579;0.004;0.248
49.200;4.340;49.153;88.909;0.019;0.267
34.800;4.340;11.489;67.463;0.014;0.281
22.000;4.340;10.979;55.778;0.009;0.289
40.400;3.521;20.172;88.909;0.016;0.305
52.800;3.521;17.516;99.953;0.021;0.326
22.000;2.081;10.979;63.075;0.009;0.334
12.200;4.340;10.979;99.953;0.005;0.339
35.200;3.521;17.516;99.953;0.014;0.352
7.200;4.340;17.516;24.622;0.003;0.355
44.000;4.340;10.979;88.909;0.017;0.372
33.000;4.340;10.979;71.579;0.013;0.385
49.200;4.340;49.153;82.516;0.019;0.404
35.200;4.340;17.516;88.909;0.014;0.418
52.800;4.340;17.516;88.909;0.021;0.439
22.000;4.340;10.979;71.579;0.009;0.447
58.000;4.340;11.489;88.909;0.023;0.470
44.000;3.521;10.979;88.909;0.017;0.487
11.000;4.340;10.979;63.075;0.004;0.491
55.000;4.340;10.979;88.909;0.021;0.512
44.000;3.521;10.979;88.909;0.017;0.530
34.800;4.340;17.204;93.266;0.014;0.543
34.800;4.340;17.204;75.749;0.014;0.557
52.800;4.340;17.516;88.909;0.021;0.577
35.200;4.340;17.516;67.463;0.014;0.591
55.000;3.521;10.979;47.692;0.021;0.612
23.200;4.340;11.489;67.463;0.009;0.621
55.000;4.340;10.979;67.463;0.021;0.643
11.000;4.340;10.979;88.909;0.004;0.647
35.200;4.340;17.516;88.909;0.014;0.661
52.000;3.521;10.979;47.692;0.020;0.681
33.000;3.521;10.979;47.692;0.013;0.694
61.600;4.340;17.516;88.909;0.024;0.718
44.000;4.340;10.979;88.909;0.017;0.735
33.000;4.340;10.979;55.778;0.013;0.748
52.800;4.340;17.516;88.909;0.021;0.768
44.000;4.340;10.979;71.579;0.017;0.785
44.000;4.340;10.979;67.463;0.017;0.802
52.800;4.340;17.516;67.463;0.021;0.823
52.200;4.340;17.204;93.266;0.020;0.843
26.800;4.340;13.263;93.266;0.010;0.854
39.000;4.340;10.979;67.463;0.015;0.869
55.000;4.340;10.979;88.909;0.021;0.890
17.600;4.340;17.516;74.619;0.007;0.897
44.000;4.340;10.979;88.909;0.017;0.914
66.000;3.521;10.979;47.692;0.026;0.940
11.000;4.340;10.979;63.075;0.004;0.944
52.800;4.340;17.516;88.909;0.021;0.965
1.000;46.834;10.979;67.463;0.000;0.965
44.000;4.340;10.979;88.909;0.017;0.982
46.000;3.521;17.516;99.953;0.018;1.000
Nilai fitness terbaik = 66.00014
Total fitness =  2571.405

Generasi 32
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
52.800;3.521;17.516;88.909;0.020;0.020
11.000;4.340;10.979;88.909;0.004;0.025
35.200;4.340;17.516;88.909;0.014;0.038
22.000;4.340;10.979;47.692;0.009;0.047
49.200;4.340;49.153;93.266;0.019;0.066
11.000;27.519;10.979;88.909;0.004;0.070
22.000;4.340;10.979;88.909;0.009;0.079
24.400;4.340;19.976;41.409;0.009;0.088
46.400;3.521;11.489;88.909;0.018;0.106
52.800;4.340;17.516;88.909;0.020;0.126
47.200;4.340;11.784;75.749;0.018;0.145
17.600;3.521;17.516;71.579;0.007;0.152
17.600;3.521;17.516;71.579;0.007;0.158
66.000;4.340;10.979;88.909;0.026;0.184
66.000;4.340;10.979;88.909;0.026;0.209
33.000;4.340;10.979;47.692;0.013;0.222
33.000;4.340;10.979;88.909;0.013;0.235
59.000;4.340;10.979;88.909;0.023;0.258
53.800;4.340;10.979;63.075;0.021;0.279
69.600;4.340;17.204;67.463;0.027;0.306
11.000;4.340;10.979;88.909;0.004;0.310
11.000;4.340;10.979;74.619;0.004;0.314
44.000;4.340;10.979;88.909;0.017;0.331
49.200;4.340;49.153;75.749;0.019;0.350
44.000;4.340;10.979;88.909;0.017;0.367
11.000;3.885;10.979;67.463;0.004;0.371
17.400;3.521;17.204;88.909;0.007;0.378
17.400;3.521;17.204;88.909;0.007;0.385
30.200;4.340;30.143;88.909;0.012;0.397
28.800;4.340;7.025;90.631;0.011;0.408
13.400;3.521;13.263;93.266;0.005;0.413
33.000;4.340;10.979;71.579;0.013;0.426
22.000;4.340;10.979;99.953;0.009;0.434
22.000;3.521;10.979;88.909;0.009;0.443
33.000;4.340;10.979;47.692;0.013;0.456
47.600;4.340;10.979;47.692;0.018;0.474
11.000;5.867;10.979;47.692;0.004;0.478
11.000;4.340;10.979;67.463;0.004;0.483
33.000;4.340;10.979;67.463;0.013;0.495
33.000;4.340;10.979;93.266;0.013;0.508
52.800;4.340;17.516;88.909;0.020;0.528
44.000;4.340;10.979;88.909;0.017;0.546
33.000;4.340;10.979;63.075;0.013;0.558
11.000;4.340;10.979;88.909;0.004;0.563
20.200;4.340;20.172;71.579;0.008;0.570
17.600;4.340;17.516;88.909;0.007;0.577
17.600;19.258;17.516;88.909;0.007;0.584
34.800;4.340;11.489;99.953;0.013;0.597
69.600;4.340;17.204;75.749;0.027;0.624
11.800;4.340;11.489;88.909;0.005;0.629
17.600;4.340;17.516;67.463;0.007;0.636
52.800;4.340;17.516;88.909;0.020;0.656
46.400;4.340;11.489;67.463;0.018;0.674
52.800;4.340;17.516;88.909;0.020;0.695
55.000;3.521;10.979;67.463;0.021;0.716
22.000;4.340;10.979;81.528;0.009;0.724
52.800;4.340;17.516;88.909;0.020;0.745
35.200;4.340;17.516;67.463;0.014;0.758
23.200;4.340;11.489;67.463;0.009;0.767
60.000;4.340;19.976;88.909;0.023;0.791
30.600;4.340;10.979;67.463;0.012;0.803
11.000;43.235;10.979;71.579;0.004;0.807
22.000;4.340;10.979;47.692;0.009;0.815
46.400;4.340;11.489;70.010;0.018;0.833
35.200;4.340;17.516;88.909;0.014;0.847
44.000;4.340;10.979;88.909;0.017;0.864
16.400;4.340;10.979;88.909;0.006;0.870
36.000;4.340;7.025;55.778;0.014;0.884
52.800;4.340;17.516;89.743;0.020;0.905
29.400;4.340;17.204;93.266;0.011;0.916
7.200;4.340;7.025;55.778;0.003;0.919
22.000;4.340;10.979;88.909;0.009;0.927
11.000;4.340;10.979;88.909;0.004;0.932
11.000;4.340;10.979;88.909;0.004;0.936
52.200;4.340;17.204;67.463;0.020;0.956
44.000;4.340;10.979;93.266;0.017;0.973
69.600;4.340;17.204;67.463;0.027;1.000
Nilai fitness terbaik = 69.60008
Total fitness =  2583.604

Generasi 33
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
30.200;3.885;30.143;88.909;0.019;0.019
11.000;19.258;10.979;88.909;0.007;0.026
35.200;3.521;17.516;70.010;0.022;0.047
24.000;4.340;17.204;67.463;0.015;0.062
11.000;4.340;10.979;88.909;0.007;0.069
33.000;3.521;10.979;47.692;0.020;0.089
28.800;4.340;7.025;52.746;0.018;0.107
22.000;4.340;10.979;88.909;0.014;0.121
22.000;4.340;10.979;88.909;0.014;0.135
22.000;4.340;10.979;88.909;0.014;0.148
11.000;4.340;10.979;88.909;0.007;0.155
44.000;4.340;10.979;66.746;0.027;0.182
11.000;4.340;10.979;93.266;0.007;0.189
11.000;4.340;10.979;88.909;0.007;0.196
33.000;4.340;10.979;88.909;0.020;0.216
7.200;4.340;7.025;88.909;0.004;0.221
7.200;4.340;7.025;88.909;0.004;0.225
17.600;4.340;17.516;55.778;0.011;0.236
17.600;4.340;17.516;75.749;0.011;0.247
22.000;4.340;10.979;73.641;0.014;0.261
11.600;4.340;11.489;88.909;0.007;0.268
22.000;4.340;10.979;67.463;0.014;0.282
55.000;4.340;10.979;88.909;0.034;0.316
33.000;4.340;10.979;88.909;0.020;0.336
11.600;4.340;11.489;89.743;0.007;0.343
2.800;4.340;1.395;93.266;0.002;0.345
35.200;4.340;17.516;99.953;0.022;0.367
33.000;4.340;10.979;71.579;0.020;0.387
20.200;4.340;20.172;81.528;0.013;0.400
22.000;4.340;10.979;88.909;0.014;0.413
22.000;4.340;10.979;88.909;0.014;0.427
11.000;4.340;10.979;88.909;0.007;0.434
33.000;4.340;10.979;88.909;0.020;0.454
22.000;4.340;10.979;64.316;0.014;0.468
17.600;4.340;17.516;88.909;0.011;0.479
17.600;4.340;17.516;67.463;0.011;0.490
33.000;4.340;10.979;67.463;0.020;0.510
17.400;4.340;17.204;67.463;0.011;0.521
26.000;4.340;12.823;93.266;0.016;0.537
11.000;3.521;10.979;47.692;0.007;0.544
17.600;4.340;17.516;67.463;0.011;0.555
11.000;4.340;10.979;88.909;0.007;0.562
17.600;4.340;17.516;67.463;0.011;0.573
11.000;4.340;10.979;67.463;0.007;0.579
23.000;4.340;17.516;75.749;0.014;0.594
11.000;4.340;10.979;88.909;0.007;0.600
11.000;4.340;10.979;28.290;0.007;0.607
11.000;4.340;10.979;77.631;0.007;0.614
11.000;4.340;10.979;88.909;0.007;0.621
11.600;4.340;11.489;93.266;0.007;0.628
23.200;4.340;11.489;88.909;0.014;0.642
20.400;4.340;20.252;88.909;0.013;0.655
